,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
667,Einführung in die gesprochene wissenschaftliche Sprache mit Beispielen aus Vorlesungen und Seminaren (Niveau C1+),['Weitere Studienangebote'],['ISZ-Bereich Deutsch im Studium'],[],"[['Stezano Cotelo< Kristin< Dr.', '']]",Kurs/Workshop,Einführung in die gesprochene wissenschaftliche Sprache,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=350053&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
668,Kreatives Schreiben,['Weitere Studienangebote'],['ISZ-Bereich Deutsch im Studium'],[],"[['Donat< Ulf', '']]",Kurs/Workshop,Kreatives Schreiben,WiSe 2023/24,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=350076&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
669,Aussprachetraining,['Weitere Studienangebote'],['ISZ-Bereich Deutsch im Studium'],[],"[['Onagaclar< Sebnem', '']]",Kurs/Workshop,Aussprachetraining,WiSe 2023/24,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359499&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
670,Information Sessions: Research Track / Language Track / Professional Track,['Weitere Studienangebote'],['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Tröster< Mirjam < M.A.', 'verantwortlich']]",[],Einführungsveranstaltung,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=370274&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
671,Information Session: M.A. Thesis,['Weitere Studienangebote'],['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Tröster< Mirjam < M.A.', 'verantwortlich']]",[],Anleitung zum wiss. Arbeiten,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379686&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
672,MEAS Welcome Meeting (Winter term 2023/24),['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Tröster< Mirjam < M.A.', 'verantwortlich']]",[],Einführungsveranstaltung,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=370273&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
673,MEAS General Information,['Weitere Studienangebote'],['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Tröster< Mirjam < M.A.', 'verantwortlich']]",[],Anleitung zum wiss. Arbeiten,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=370272&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
674,Master's Thesis Colloquium (MEAS),['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Tröster< Mirjam < M.A.', 'verantwortlich']]",[],Kolloquium,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=368435&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
675,Strategic Market Management,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Weitere Studienangebote']",['Professur für Marketing Strategy und Performance'],"[[""Wies< Simone< Prof'in. Dr."", 'verantwortlich']]","[['Hilfrich< Paul', 'begleitend']]",Vorlesung mit Übung,SMMA,WiSe 2023/24,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=361729&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
676,Compensation and Benefits,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Weitere Studienangebote']","['Professur für BWL, insb. Personalwirtschaft']","[['Friebel< Guido< Prof.< Ph.D.', 'verantwortlich']]",[],Vorlesung mit Übung,CBEN,WiSe 2023/24,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=361700&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
677,Advanced Management,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Weitere Studienangebote']","['Professur für BWL, insb. Strategisches Management']","[['Schweizer< Lars< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,ADMA,WiSe 2023/24,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=361712&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
678,"Re-exam ""Digital Politics in East Asia"" (Summer term 2023)",['Weitere Studienangebote'],['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Lang< Bertram< Dr.', 'verantwortlich']]",[],Klausur,,WiSe 2023/24,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=361151&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
679,Political Economy in China,"['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Politikwissenschaft mit dem Schwerpunkt Area Studies China/Ostasien', 'Hörsaalverwaltung Westend']",[],"[['Maags< Christina< Dr.', '']]",Seminar,"WiSOZ-MA-7, PW-MA-2b/3b/4b, POWI-VP1, PT-MA-5c, CD-MA-D3, PW14-BA-SP, IS14-MA-7a, IS-MA-7GW",WiSe 2023/24,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360184&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
680,Korean Youth Abroad,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Koreanistik'],[],"[['Kim< Jihye< Dr.', '']]",Seminar,Ko8 / MEAS,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=368407&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
681,Islam and Modernity in Indonesia [SEAS 7.3],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Südostasienwissenschaften'],[],"[['Keilbart< Patrick< Dr.', '']]",Seminar,,WiSe 2023/24,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360244&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
682,High/Elite Structures vs. Popular Cultures in Southeast Asia [SEAS 4.1],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Südostasienwissenschaften'],[],"[['Keilbart< Patrick< Dr.', '']]",Seminar,,WiSe 2023/24,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360164&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
683,Defining (Hybridized) K-Pop: History- Politics and Social Issues in the Korean Idol Industry (MEAS-Elective) [Korean Studies: Ko7],"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']","['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Bockenheim']","[['Adler< Tabitha', 'verantwortlich']]",[],Seminar,,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=370323&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
684,Current Issues and research in Southeast Asian Studies [SEAS 3.1 / M-SOA 5-1],"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Südostasienwissenschaften'],[],"[['Graf< Arndt< Univ.-Prof. Dr.', '']]",Seminar,,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360043&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
685,"Chinesischsprachige Literatur und Kulturen des Performativen: ""Adaptations- Remakes and Transmedia Storytelling in East Asia"" [V3-HS | MEAS Electives]","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Sinologie'],[],"[['Tröster< Mirjam < M.A.', '']]",Seminar,V3-HS | MEAS Electives,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359103&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
686,"Chinesische Wissenskulturen / chinabezogene Sozialwissenschaften : ""Peking: History and Present of an Iconic Capital City"" [W1-S | W3-S | MEAS Elective]","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Sinologie'],[],"[['Amelung< Iwo< Univ.-Prof. Dr.', '']]",Seminar,W1-S | W3-S | MEAS Elective,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359091&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
687,China’s Financial System (MEAS Elective)  [SEAS 8.2],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Hess< Patrick < M.A.', 'verantwortlich']]",[],Seminar,,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=367310&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
688,Berühmte Japanische Gerichtsentscheidungen (Modul JR3 + MEAS),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Japanologie'],[],"[['Bälz< Moritz< Univ.-Prof. Dr.', '']]",Seminar (Blockveranstaltung),,WiSe 2023/24,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=368936&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
689,Adoption and Transfer of Foreign Legal Concepts in Japan (MEAS Elective),['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Dröll< Felix', 'verantwortlich']]",[],Seminar,,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=369182&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
690,Digital Transformation in East Asia - Young Scholars Forum - Group 2 (Thursdays),['Weitere Studienangebote'],['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Tröster< Mirjam < M.A.', 'verantwortlich'], ['Lang< Bertram< Dr.', 'verantwortlich']]",[],Sonstige Veranstaltung,,WiSe 2023/24,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=368108&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
691,Digital Transformation in East Asia - Young Scholars Forum - Group 1 (Wednesdays),['Weitere Studienangebote'],['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Tröster< Mirjam < M.A.', 'verantwortlich'], ['Lang< Bertram< Dr.', 'verantwortlich']]",[],Sonstige Veranstaltung,,WiSe 2023/24,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=368030&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
692,Übung zum S „Chinesische Wissenskulturen / Chinabezogene Sozialwissenschaften“ [W1-Ü | W3-Ü | MEAS S&C],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Sinologie'],[],"[['Amelung< Iwo< Univ.-Prof. Dr.', '']]",Übung,W1-Ü | W3-Ü | MEAS S&C,WiSe 2023/24,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359110&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
693,Theories and Methods in Southeast Asian Studies [SEAS 2.1 / M-SOA 4.1],"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Südostasienwissenschaften'],[],"[['Graf< Arndt< Univ.-Prof. Dr.', '']]",Seminar,,WiSe 2023/24,2,7,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360026&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
694,Thai für Anfänger I [SKS 8a.1 / SEAS 7.1 / SOA 8.1.1],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Südostasienwissenschaften'],[],"[['Bernart< Orapim < M.A.', '']]",Kurs/Workshop,,WiSe 2023/24,2,siehe PO,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359936&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
695,Techniken des wissenschaftlichen Übersetzens aus dem Chinesischen [V-K | MEAS S&C],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Sinologie'],[],"[['Wang< Jingling< Dr.', '']]",Kurs/Workshop,V-K | MEAS S&C,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359090&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
696,Research Design: Comparative Case Studies,"['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Weitere Studienangebote']",['Politikwissenschaft mit dem Schwerpunkt Methoden der Qualitativen Empirischen Sozialforschung'],[],"[['Wagemann< Claudius< Prof. Dr.', '']]",Seminar,"PW-MA-1, IS14-MA-1, IS-MA-1, CD-MA-C, SOZ-MA-7, SOZ-MA-8, WiSOZ-MA-2, MEAS 3a/b",WiSe 2023/24,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=362808&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
697,Mongolisch II,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Institut für Empirische Sprachwissenschaften'],[],"[['Badagarov< Jargal< Dr.', '']]",Kurs/Workshop,,WiSe 2023/24,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374658&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
698,"Kritische Auswertung chinesischer wissenschaftlicher Quellen I: ""Kindheit aus Sicht chinesischer Erwachsener"" [V-Ü1| MEAS S&C]","['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Sinologie'],[],"[['Schönebeck< Grete < M.A.', '']]",Übung,V-Ü1 | MEAS S&C,WiSe 2023/24,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359102&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
699,Klassische chinesische Schriftsprache / Wenyanwen 1 [S7-K1 | MEAS S&C],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Sinologie'],[],"[['Wang-Karabowicz< Jingping < M.A.', '']]",Kurs/Workshop,S7-K1 / MEAS S&C,WiSe 2023/24,2,3 CP,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359096&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
700,Japanese Advanced: Business Japanese Comunication (MEAS S&C),['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Itonaga< Maho', 'verantwortlich']]",[],Seminar,,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=361119&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
701,Fundamentals of Econometrics,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Weitere Studienangebote']",['Professur für Mikroökonometrie'],"[['Gutknecht< Daniel< Prof.< Ph.D.', 'verantwortlich']]",[],Vorlesung mit Übung,FECO,WiSe 2023/24,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=361658&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
702,"Repeat examination MEAS Core Lecture ""Institutions and Innovation"" (Summer term 2023)",['Weitere Studienangebote'],['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[[""Storz< Cornelia< Prof'in. Dr."", 'verantwortlich']]","[['Wang< Fei', 'begleitend']]",Klausur,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360899&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
703,"Repeat examination ""China‘ s great transformations"" (MEAS Core lecture- Summer term 2023)",['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Amelung< Iwo< Univ.-Prof. Dr.', 'verantwortlich']]",[],Klausur,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=366240&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
704,Democracies- Autocracies- and In-Betweens: Comparing State-Society Relations in East Asia,"['Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Politikwissenschaft mit dem Schwerpunkt Area Studies China/Ostasien'],[],"[[""Holbig< Heike< Univ.-Prof'in Dr."", '']]",Seminar,"WiSOZ-MA-7, PW-MA-2b/3b/4b, CD-MA-B, MEAS, PW14-BA-SP, POWI-VP1",WiSe 2023/24,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360170&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
705,Theoretical Approaches to Law in East Asia (MEAS Core Lecture)  [SEAS 8.1],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Bälz< Moritz< Univ.-Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,WiSe 2023/24,2,7,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=366320&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
706,"Re-exam ""Modern Japanese Advanced"" Summer term 2023",['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Itonaga< Maho', 'verantwortlich']]",[],Klausur,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=364760&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
707,Korean Advanced (MEAS),['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Ko< Yuri< Dr.', 'verantwortlich'], ['Lee< Jingeum< Dr.', 'verantwortlich']]",[],Kurs/Workshop,,WiSe 2023/24,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=367394&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
708,Percakapan Bahasa Indonesia: Masalah Aktual [SKS 10.1 / SOA 12.1 / SEAS 6.1 / M-SOA 1],"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Südostasienwissenschaften'],[],"[['Holzwarth< Hedy Chandra < M.A.', '']]",Seminar,,WiSe 2023/24,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360048&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
709,Japanese Advanced: Business Japanese Comunication (MEAS Language Course),['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Itonaga< Maho', 'verantwortlich']]",[],Seminar,,WiSe 2023/24,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374907&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
710,Chinesische Textproduktion / Chinese Creative Writing [S5-Ü | MEAS 1c Ch.2],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Sinologie'],[],"[['Jin< Meiling< Dr.', '']]",Übung,S5-Ü | MEAS 1c Ch.2,WiSe 2023/24,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359100&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
711,Modernes Chinesisch Oberstufe 2 [S5-K2 | MEAS 1c Ch.1],"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Sinologie'],[],"[['Jin< Meiling< Dr.', '']]",Kurs/Workshop,S5-K2 | MEAS 1c Ch.1,WiSe 2023/24,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359089&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
712,"Re-exam ""Modern Japanese Basic"" Summer term 2023",['Weitere Studienangebote'],['Interdisziplinäres Zentrum für Ostasienstudien (IZO)'],"[['Nakamura< Reiko', 'verantwortlich']]",[],Klausur,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=366610&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
713,Koreanisch Grundstufe Übung,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']","['Koreanistik', 'Hörsaalverwaltung Westend']",[],"[['Lee< Jingeum< Dr.', ''], ['Shin< Suejung < M.A.', '']]",Übung,Ko1.2 / KoN-1.2 / MEAS,WiSe 2023/24,2,3 CP,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=357777&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
714,Koreanisch Grundstufe I - Hauptkurs,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']","['Koreanistik', 'Hörsaalverwaltung Westend']",[],"[['Moon< Soyeon < Dipl.-Übers.', ''], ['Shin< Suejung < M.A.', '']]",Kurs/Workshop,BA-ES-Ko1.1 / KoN-1.1 / MEAS,WiSe 2023/24,4,6 CP (BA-ES-Ko1.1 / koN-1.1) / 9 CP (MEAS),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=357768&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
715,Modern Japanese Basic (MEAS Beginners Language Course),['Weitere Studienangebote'],"['Interdisziplinäres Zentrum für Ostasienstudien (IZO)', 'Hörsaalverwaltung Westend']","[['Nakamura< Reiko', 'verantwortlich']]",[],Kurs/Workshop,,WiSe 2023/24,6,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=360964&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
716,Modernes Chinesisch Elementarstufe I: Schriftzeichenkunde und Leseverständnis [S1-K2 | S3-N-K1 | MEAS 1b Ch.1],"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Sinologie'],[],"[['Jin< Meiling< Dr.', '']]",Kurs/Workshop,S1-K2 | S3-N-K1 | MEAS 1b Ch.1,WiSe 2023/24,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359095&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
717,Modernes Chinesisch Elementarstufe I: Grundkurs Sprache [S1-K1 | S1-N-K | MEAS 1a Ch.1],"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Sinologie'],[],"[['Jin< Meiling< Dr.', '']]",Kurs/Workshop,S1-K1 | S1-N-K | MEAS 1a Ch.1,WiSe 2023/24,6,9 CP (MEAS 6 CP),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359094&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
718,Propädeutikum:  Aussprachetraining Chinesisch - Intensivkurs [S1-Ü | S1-N-Ü | MEAS 1a Ch],"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']","['Sinologie', 'Hörsaalverwaltung Westend']",[],"[['Jin< Meiling< Dr.', '']]",Übung,S1-Ü | S1-N-Ü | MEAS 1a Ch,WiSe 2023/24,3,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=359104&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
719,Zz - Training K-Pop,['Weitere Studienangebote'],['Zentrum für Hochschulsport (ZfH)'],[],[],Kurs/Workshop,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375465&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
720,Zumba - Party - Get in Touch,['Weitere Studienangebote'],['Zentrum für Hochschulsport (ZfH)'],[],[],Einzeltermin,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377704&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
721,Zumba Fitness - Workshop (Ferienprogramm),['Weitere Studienangebote'],['Zentrum für Hochschulsport (ZfH)'],[],[],Einzeltermin,,WiSe 2023/24,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=380444&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
