,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
1158,Entwicklung ästhetischen Verhaltens von Kindern und Jugendlichen,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],[],"[['Peez< Georg< Prof. Dr.', '']]",Seminar,,SoSe 2025,2,"L1(PO2019) M3=3CPs, L1(PO2023, Langf.) M4=3CP, L2/L5 M4=3CPs, L3 M4=3CPs, BANF M4=5CPs, MA M2=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399350&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1159,Der schulintegrierte Malraum - Theorie- Konzept und Praxis,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Kunstpädagogik'],[],"[['Klain< Anna', ''], ['Rebmann< Yvonne', '']]",Fach-/Didaktische Übung,,SoSe 2025,3,"L1(PO2019) M2=4CPs, L1(PO2023, Langf.) M2=4CPs, M3=4CPs, L2/L5 M4=4CPs, L3 M4=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399371&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1160,BUCH-GESTALTEN,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],[],"[['Soltek< Stefan< Dr.', '']]",Seminar (Blockveranstaltung),S,SoSe 2025,2,"Module, Modulpositionen u. Credits: siehe unten im Feld ""Leistungsnachweis""",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=406561&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1161,Bildende Kunst in der zeitgenössischen Ausstellungspraxis,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[[""Salihu< Leunora< Prof'in."", '']]",Seminar mit Exkursion,,SoSe 2025,2,"L2/L5 M2=3 CP oder M4=3 CP, L3 M2=3 CP oder M6=3 CP oder M9=3 CP, BANF M2=5 CP oder M6=3 CP, MAHF M3=3+3 CP oder M6=3+3 CP oder M8-LFP=3+2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400341&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1162,Betrachtungen von Originalen / Exkursion Berlin,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],[],"[[""Gottschalk< Kerstin< Prof'in."", '']]",Seminar mit Exkursion,,SoSe 2025,2,"L2/L5 M2=3, M4=3 CPs, L3 M2=3, M6=3, M9=3 CPs, BANF M2=5, M6=3 CPs, MAHF M3=3+3, M6=3+3, M8 nur Lfp",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399981&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1163,Zeitgenössisches skulpturales Weben,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Lawrenz< Theresa', '']]",Proseminar,,SoSe 2025,3,"L1 kurz M3 = 3CP, L1 lang M3 a/c/e=3CP, L2 M3 = 3CP, L3 M3 = 3CP, L5 M3 = 3 CP, BA NF M3 = 2+3CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400339&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1164,Ortsbegehung / Installationskunst,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Fabis< Jeannette', '']]",Proseminar,,SoSe 2025,3,"L1 kurz M3 = 3CP, L1 lang M3 a/c/e=3CP, L2 M3 = 3CP, L3 M3 = 3CP, L5 M3 = 3 CP, BA NF M3 = 2+3CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400333&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1165,Grundlagen des Gestaltens Plastik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Hanel< Tillmann', '']]",Proseminar,,SoSe 2025,3,"L1 kurz M3 = 3CP, L1 lang M3 a/c/e=3CP, L2 M3 = 3CP, L3 M3 = 3CP, L5 M3 = 3 CP, BA NF M3 = 2+3CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400335&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1166,My colors did this to me,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Pohl< Jan Christian', '']]",Proseminar,,SoSe 2025,3,"L1 M2=3CPs, L1 kurz M1=3CPs, L1 lang M2=3CPs, L2 M3=3CPs, L3 M3=3CPs, L5 M3=3CPs, BANF M3=2CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400207&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1167,Grundlagen des Gestaltens Neue Medien,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],"[['Rodriguez< Eirene < M.A.', 'verantwortlich']]",[],Proseminar,GG NM,SoSe 2025,3,"L1 M2=3CP, L2/L5 M3=3CP, L3 M3=3CP, BANF M3=2+3CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399977&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1168,Grundlagen des Gestaltens Malerei,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Hanel< Tillmann', '']]",Proseminar,,SoSe 2025,3,"L1 kurz M3 = 3CP, L1 lang M3 a/c/e=3CP, L1 M2=3CPs, L2 M3=3CPs, L3 M3=3CPs, L5 M3=3CPs, BANF M3=2CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400215&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1169,Tik Tok als Wissensmaschine (Proseminar),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],"[['Rodriguez< Eirene < M.A.', 'verantwortlich']]",[],Proseminar,TT PS,SoSe 2025,,"L1 M1 3 CP, L2/L5 M2 3 CP, L3 M2 3 CP, L3 M5 2, 3/4 CP, BANF M2 4 CP, Master M1 3 CP, Master M3 3+3 CP, Master M4 5 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400023&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1170,Kunstorte erkunden,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Didaktik']",[],"[['Schöwel< Katja', '']]",Fach-/Didaktische Übung,,SoSe 2025,2,"L1 (PO2023 Kurzfach): M2=2CP, L2/L5 M2=2CPs, L3 M2=2CPs, M4=4CPs, BANF M4=2CPs, MA M2=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399370&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1171,Zwischen Raum und Zeit - Künstlerische Erkundungen,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Kunt< Levent', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CP, L1 lang  M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400293&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1172,Vom Alltagsgegenstand zur künstlerischen Plastik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Kunt< Levent', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CP, L1 lang  M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400246&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1173,Phantastische Tierwesen und wie sie anzufertigen sind,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Schoth< Thorsten', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CP, L1 lang  M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400330&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1174,Material und Technik in Grafik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Schmitt< Marina < M.A.', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CPs L1 lang M1=2CPs, L2 M1=2 CPs, L3 M1=2 CPS, L5 M1=2 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400211&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1175,Material und Technik in der Malerei,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Schmitt< Marina < M.A.', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CPs L1 lang M1=2CPs, L2 M1=2 CPs, L3 M1=2 CPS, L5 M1=2 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400208&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1176,Kunststück - Kunst im öffentlichen Raum,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Lohmann< Kristin', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CP, L1 lang  M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400325&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1177,Klassische Schnitttechniken im Vier-Farbdruck / Hochdruck,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Borchhardt< Iris', '']]",Übung,,SoSe 2025,2,"L1 lang M1=2CPs, L1 kurz M2=2CPs, L2 M1=2 CPs, L3 M1=2 CPS, L5 M1=2 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400062&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1178,"""Heiße"" Verfahren in der Radierung B / Tiefdruck","['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Borchhardt< Iris', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CPs L1 lang M1=2CPs, L2 M1=2 CPs, L3 M1=2 CPS, L5 M1=2 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400080&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1179,"""Heiße"" Verfahren in der Radierung A / Tiefdruck","['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Borchhardt< Iris', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CPs L1 lang M1=2CPs, L2 M1=2 CPs, L3 M1=2 CPS, L5 M1=2 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400081&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1180,Färben mit Naturstoffen,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Demisch< Helen', '']]",Übung,,SoSe 2025,2,"L1 M1=2CPs, L2 M1=2 CPs, L3 M1=2 CPS, L5 M1=2 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400059&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1181,Experimentelles Drucken im Hochdruck,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Borchhardt< Iris', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CPs L1 lang M1=2CPs, L2 M1=2 CPs, L3 M1=2 CPS, L5 M1=2 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400065&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1182,Einführung Video,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Wolff< Harry < M.A.', '']]",Übung,Video NM,SoSe 2025,2,"L1 M1 2 CP, L2/L5 M1 2 CP, L3 M1 2 CP, BANF M1 2/4 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399995&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1183,Das Relief,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Lawrenz< Theresa', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CP, L1 lang  M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400337&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1184,Bilderzeugung mit künstlicher Intelligenz (Übung Neue Medien),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Reischach von< Niklas', '']]",Übung,KI,SoSe 2025,2,"L1 M1 2 CP, L2/L5 M1 2 CP, L3 M1 2 CP, BANF M1 2/4 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=399996&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1185,Bewegte Zeichnung,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Lohmann< Kristin', '']]",Übung,,SoSe 2025,2,"L1 kurz M2=2CPs L1 lang M1=2CPs, L2 M1=2 CPs, L3 M1=2 CPS, L5 M1=2 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400082&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1186,Einführungsveranstaltung Katholische Theologie,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],[],"[['Lerche< Miroslava< Dr.', '']]",Einführungsveranstaltung,,SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=405966&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1187,Kirche und Sakrament,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Wenzel< Knut< Prof. Dr.', '']]",Seminar,"BA-HF(16)-M10-Lv1,BA-HF-M11-Lv1,BA-NF(16)-M4-Lv1,BA-NF-M4-Lv1,L1 Lang-M6-Lv2,L2/L5(19)-M6-Lv3,L2/L5-ALT:M6-Lv3,L3(19)-M6-Lv1,L3-M6-Lv1,",SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393581&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1188,Kirche und Gemeinde im neuen Testament,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Sommer< Michael < Prof. Dr. theol.', '']]",Seminar,"BA-HF(16)-M10-Lv2,BA-HF-M11-Lv2,BA-NF(16)-M4-Lv2,BA-NF-M4-Lv2,L2/L5(19)-M6-Lv2,L2/L5-M6-Lv2,L3(19)-M6-Lv2,L3-M7a/M7b-Lv2,",SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394048&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1189,Glaube leben- Glaube feiern,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Fachbereich 7 - Katholische Theologie'],[],"[[""Baumert< Britta< Prof'in. Dr."", '']]",Seminar,"L1 Lang-M5-Lv3, L2/L5(19)-M6-Lv3, L2/L5-M6-Lv3, L3(19)-M6-Lv-4, L3-M6-Lv3,",SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393683&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1190,Religion: The Making of,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Wenzel< Knut< Prof. Dr.', '']]",Vorlesung mit Übung,"BA-HF(16)-M8-Lv4,BA-HF-M9-Lv4,BA-NF(16)-M5-Lv3,BA-NF-M5-Lv2,L1(19)-M5-Lv2,L1 Kurz-M3-LV2,L1 Lang-M2-Lv2,L2/L5(19)-M5-Lv3,L3(19)-M5-Lv4,L3-M5-Lv5,MA-RK(16)-M1b-Lv2, M4-Lv4 & M4-Lv3,MA-RMI-M1-Lv3,",SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=394357&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1191,Paulus und die Toleranz? Ein Streifzug durch die paulinischen Briefe,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Kraus< Isabel Marie < Mag. Theol.', '']]",Seminar,"L3-M5-Lv2, L1-Lang-M4-Lv2, L2/L5-M5-Lv5, BA-HF-M9-Lv2, BA-NF-M5-Lv2, BA-HF(16)-M8-Lv2, BA-NF(16)-M5-Lv2",SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393523&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1192,Religiöse Bildung und Erziehung,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],[],"[[""Baumert< Britta< Prof'in. Dr."", '']]",Seminar,"BA-HF(16)-M7-Lv2,BA-HF-ALT:M8-Lv2a/b,L2/L5(19)-M4a-Lv2,L2/L5-ALT:M4-Lv2,L3(19)-M4-Lv2 / M8d,L3-M4-Lv2 / M8d,",SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393804&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1193,Auf Augenhöhe? Kirchliche Entwicklungszusammenarbeit in postkolonialer Perspektive,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Fachbereich 7 - Katholische Theologie', 'Hörsaalverwaltung Westend']",[],"[['Wustmans< Hildegard< Apl. Prof. Dr.', '']]",Seminar (Blockveranstaltung),"MA-RMI-M5-Lv4, MA-RK-M4-Lv1, MA-RK-M5-Lv5, MA-SE M4a/M4b, L3-M8d, BA-HF-M12, BA-NF-M7, BA-HF-M7-Lv2M L2/L5-M4-Lv2, L3-M4-Lv2",SoSe 2025,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=401116&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1194,Projektarbeit im Informatikunterricht 2,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Gehrlein< Rupert', '']]",Seminar,L2/L5/L3-CS-PSI-2,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=392101&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1195,Digitale Welt,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Unro< Daniel', '']]",Seminar,L2/L5/L3-CS-PLI-S1,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=392100&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1196,Themen der Informatik in der Sekundarstufe 1- Teil 2 (Programmieren im Informatikunterricht der Sekundarstufe) 1,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Dengel< Andreas< Prof. Dr.', '']]",Seminar,L2/L5/L3 TIS 2,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400975&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1197,Einführung in die Didaktik der Informatik 2 - Vorlesung  L2- L3- L5,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Dengel< Andreas< Prof. Dr.', '']]",Vorlesung,L2/L3/L5CS-EDI-2,SoSe 2025,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=400974&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1198,Schriftliche Quellen im Geschichtsunterricht - zwischen Selbstverständlichkeit und didaktisch-methodischen Schwierigkeiten (D),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 8 - Philosophie und Geschichtswissenschaften']",['Seminar für Didaktik der Geschichte'],[],"[['Memminger< Josef< Prof. Dr.', '']]",Seminar,,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393666&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1199,Ringen um Einheit und Freiheit? Deutsche Geschichte vom Wiener Kongress bis zur Revolution 1848/49 (L2/L5 Geschichte: W/D),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 8 - Philosophie und Geschichtswissenschaften']",['Seminar für Didaktik der Geschichte'],[],"[['Memminger< Josef< Prof. Dr.', '']]",Seminar,,SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393307&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1200,Mythen- Legenden und Verschwörungstheorien v.a. der NS-Zeit (Blockveranstaltung),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 8 - Philosophie und Geschichtswissenschaften']",['Seminar für Didaktik der Geschichte'],[],"[['Belda< Dirk', '']]",Übung,ModO 2017: L3-GE-M8 (Z) | ModO 2017: L3-GE-M8 (LL),SoSe 2025,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=393562&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
