,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
3184,Soft Skills,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Institut für Informatik (IfI)'],[],[],Sonstige Veranstaltung,"SOS, B-ERG, M-ERG, M-E, M-SSK, B-SOS",WiSe 2022/23,,Je nach Veranstaltung 1-4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332513&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3185,Social Network Analysis,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Wirtschaftsinformatik und Informationsmanagement']","[['Hinz< Oliver< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,SONA,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=346167&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3186,Seminar Text Analytics,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Texttechnologie'],"[['Mehler< Alexander< Prof. Dr.', 'verantwortlich']]",[],Seminar,"TA-BS, B-TA-S, TA-MS, M-TA-S, M-DS-S, IR-S, M-SIW-HSA-S, M-SIW-HSB-S",WiSe 2022/23,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=344494&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3187,Mobile Business I - Technology- Markets- Platforms- and Business Models,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Deutsche-Telekom-Stiftungsprofessur für Mobile Business & Multilateral Security'],"[['Rannenberg< Kai< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,MOB1,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340735&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3188,Microstructure of Financial Markets,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. e-Finance']","[['Clapham< Benjamin < Dr.', 'verantwortlich']]","[['Gomber< Peter< Prof. Dr.', 'begleitend']]",Vorlesung mit Übung,MSFM,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339347&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3189,Luftverkehr im Wandel,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Wirtschaftsinformatik und Informationsmanagement', 'Hörsaalverwaltung Westend']","[['Zieschang< Matthias< Hon. Prof. Dr.', 'verantwortlich']]","[['Hinz< Oliver< Prof. Dr.', 'begleitend']]",Seminar (Blockveranstaltung),ZIE1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=346062&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3190,Informationssysteme für das Management,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Wirtschaftsinformatik und Information Systems Engineering']","[['Holten< Roland< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,ISMA,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339211&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3191,Digital Euro or Bitcoin: How will we pay in the future?,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Deutsche-Telekom-Stiftungsprofessur für Mobile Business & Multilateral Security', 'Hörsaalverwaltung Westend']","[['Rannenberg< Kai< Prof. Dr.', 'verantwortlich']]","[['Tronnier< Frédéric', 'begleitend']]",Seminar,RAN1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=346198&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3192,Advanced Topics in Information Systems,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Wirtschaftsinformatik und Informationsmanagement', 'Hörsaalverwaltung Westend']","[['Hinz< Oliver< Prof. Dr.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),HIN1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=346065&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3193,Versicherungstechnologie und ihre Grenzen,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für Versicherungswesen, Versicherungsaufsicht und Versicherungsregulierung, gefördert durch den Gesamtverband der Deutschen Versicherungswirtschaft e. V.', 'Hörsaalverwaltung Westend']","[['Nickel-Waninger< Hartmut< Hon. Prof. Dr.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),NIC1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340146&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3194,Topics in Financial Reporting,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Abteilung Rechnungswesen und Nachhaltigkeitsberichterstattung'],"[[""Hombach< Katharina< Prof'in. Dr."", 'verantwortlich']]",[],Seminar (Blockveranstaltung),HOB1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=348922&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3195,Strategy and Management Control Systems,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für Rechnungswesen, insb. Management Control']","[[""Bormann< Sara< Prof'in. Dr."", 'verantwortlich']]",[],Vorlesung mit Übung,SMCS,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340750&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3196,Strategisches Sustainability- und ESG-Management: Wirtschaftsethische Ansprüche und Umsetzungsstrategien,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']","['Professuren außerhalb von Abteilungen', 'Hörsaalverwaltung Westend']","[['Bruns< Tim Philipp< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,SSEM,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=345377&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3197,Selected Topics in Insurance Regulation,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für Versicherungswesen, Versicherungsaufsicht und Versicherungsregulierung, gefördert durch den Gesamtverband der Deutschen Versicherungswirtschaft e. V.']","[['Van Hulle< Karel < Hon. Prof.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),HUL1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340173&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3198,Selected Problems in Management Accounting Research,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für Rechnungswesen, insb. Management Accounting']","[['Schedlinsky< Ivo< Dr.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),SCH1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340914&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3199,Quantitative Analysis of Central Banks and Financial Markets,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Professur für Finance'],[],[],Seminar (Blockveranstaltung),BAR1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340180&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3200,Portfolio Management,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Investment, Portfolio Management und Alterssicherung']","[['Stephan< Thomas< Hon. Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,POMA,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340789&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3201,Personal Finance,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Professur für Personal Finance'],"[['Hackethal< Andreas< Prof. Dr.', 'verantwortlich']]","[['Schnorpfeil< Philip< Dr.', 'begleitend']]",Seminar (Blockveranstaltung),HAK1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340164&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3202,New Products Management,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Professur für Marketing'],"[['Bornemann< Torsten< Prof. Dr.', 'verantwortlich']]","[['Hettich< Dominik< Dr.', 'begleitend']]",Vorlesung mit Übung,NPMM,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340738&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3203,New Perspectives on CSR as a Strategic Management Tool,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Professuren außerhalb von Abteilungen'],"[['Bonowski< Tim< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,PCSR,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340024&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3204,Nachhaltigkeitsmanagement: Konzeption und Implementierung,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']","['Professuren außerhalb von Abteilungen', 'Hörsaalverwaltung Westend']",[],[],Vorlesung mit Übung,NMKI,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=346208&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3205,Mergers and Acquisitions,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Bankbetriebslehre']","[['Wahrenburg< Mark< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,MEAC,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340792&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3206,Markets and Morality- Economics and Ethics,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Professuren außerhalb von Abteilungen'],"[['Minnameier< Gerhard< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,MMEE,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339940&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3207,Management by Morals,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Professuren außerhalb von Abteilungen'],"[['Schmuck< Robert< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,MAMO,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=346219&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3208,Leitung und Überwachung der Aktiengesellschaft- praktische Einblicke und internationale Perspektiven der Corporate Governance,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für Finance, Accounting and Taxation']","[['Henning< Peter< Hon. Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,LÜAG,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340753&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3209,Introduction to Computational Finance with R,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Investment, Portfolio Management und Alterssicherung']","[['Gerlach< Philipp< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,ICFR,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=348421&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3210,International Financial Architecture,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Abteilung Finanzen (FI)'],"[['Kern< Steffen< Hon. Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,IFIA,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340786&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3211,Innovation and Change in the Digital Age II,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Strategisches Management']","[['Riedmann-Streitz< Christine', 'verantwortlich']]",[],Vorlesung mit Übung,ICD2,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340878&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3212,Hedge Funds and Alternative Investments,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Professur für Finance'],[],[],Vorlesung mit Übung,HFAI,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340742&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3213,Forschungsseminar Konsumentenverhalten,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Professur für Markt- und Konsumentenpsychologie'],[],"[['keine öffentliche Person', '']]",Seminar,ECK1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=344477&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3214,ESG Ratings,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Professuren außerhalb von Abteilungen'],"[['Puckler< Godehard< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,ESGR,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340066&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3215,Derivatives 3: Numerical Methods for Derivatives Pricing,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. für Derivate und Financial Engineering']","[['Schlag< Christian< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,DER3,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340791&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3216,Data Science and Marketing Analytics,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Abteilung Marketing (MA)'],"[['Dehmamy< Keyvan< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,DSMA,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340755&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3217,Data Analytics in Finance and Accounting,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Bankbetriebslehre']","[['Wahrenburg< Mark< Prof. Dr.', 'verantwortlich']]","[['Mansouri< Sasan< Dr.', 'begleitend']]",Vorlesung mit Übung,DAFA,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340790&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3218,Customer Satisfaction and Consumer Choice,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Professur für Quantitatives Marketing'],"[['Otter< Thomas< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,CSCC,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340052&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3219,Corporate Fraud and Financial Distress,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Strategisches Management']","[[""Wolf< Annika< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,WOL1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340902&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3220,Corporate Finance and Valuation,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Abteilung Finanzen (FI)'],"[['Haselmann< Rainer< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,CFVA,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340685&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3221,Corporate Development Strategies,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Strategisches Management']","[['Schweizer< Lars< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,CODE,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340897&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3222,Controlling und Kostenanalyse,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für Rechnungswesen, insb. Management Accounting']","[['Schedlinsky< Ivo< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,COKA,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339421&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3223,Consumer Insights,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Professur für Markt- und Konsumentenpsychologie'],"[['Landwehr< Jan< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,COIN,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340737&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3224,Capital Markets and Asset Pricing,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Finance']",[],"[['Fleischer< Carina', 'begleitend']]",Vorlesung mit Übung,CMAP,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340683&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3225,Banking Risk Management Frameworks,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Bankbetriebslehre']","[['Kaiser< Thomas< Hon. Prof. Dr.', 'verantwortlich'], ['Wahrenburg< Mark< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,BRMF,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340773&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3226,Banken 2030 neu gedacht: Die Strategische Management-Herausforderung,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. Strategisches Management']","[['Schwartzkopff< Ivo< Dr.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),SWA1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340886&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3227,Angewandte wirtschaftsethische Problemfelder im Bezug auf Finanzmärkte,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Professuren außerhalb von Abteilungen'],"[['Schnebel< Eberhard< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,WPBF,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340021&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3228,Advanced Topics in Marketing Research,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Professur für Marketing'],"[['Bornemann< Torsten< Prof. Dr.', 'verantwortlich']]","[['Feldner< Sophie Charlotte', 'begleitend']]",Seminar (Blockveranstaltung),BOR1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341049&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3229,Advanced Marketing Analytics mit R,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Juniorprofessur Marketing'],[],[],Seminar (Blockveranstaltung),REI1:W23,WiSe 2022/23,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339638&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3230,Advanced Empirical Asset Pricing,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für BWL, insb. für Derivate und Financial Engineering']","[['Girardi< Fabio< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,AEAP,WiSe 2022/23,3,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340707&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3231,Wirtschaftsinformatik 2,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Deutsche-Telekom-Stiftungsprofessur für Mobile Business & Multilateral Security'],"[['Rannenberg< Kai< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,PWIN,WiSe 2022/23,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340406&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3232,Mikroökonomik 1,"['Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']","['Professur für VWL, insb. Industrieökonomie']","[['Walz< Uwe< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OMIK,WiSe 2022/23,6,10,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340883&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
