,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
680,Schulpraktische Studien,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],[],Schulpraktische Studien,M9-SP,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306950&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
681,Schulpraktische Studien,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],[],Schulpraktische Studien,M9-SP,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306949&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
682,Mathematikdidaktische Vertiefung L2/L5 Umgang mit Heterogenität im Mathematikunterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],[],Seminar,M8-D4,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310330&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
683,Mathematikdidaktische Vertiefung L2/L5 Schriftliche Leistungsnachweise im Mathematikunterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],[],Seminar,M8-D4,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307106&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
684,Mathematikdidaktische Vertiefung L2/L3/L5 Sprache im Mathematikunterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],[],Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310931&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
685,Mathematikdidaktische Vertiefung L2/L3/L5 Ökologie im Mathematikunterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Ullmann< Philipp< Dr.', '']]",Seminar,M8-D4 bzw. M10-D4,WiSe 2020/21,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306864&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
686,Mathematikdidaktische Vertiefung L2/L3/L5 Modellieren und Projektlernen im Mathematikunterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Institut für Didaktik der Mathematik und der Informatik (IDMI)', 'Westend Veranstaltungen im WS 2020/21']","[['Ludwig< Matthias< Prof. Dr.', 'verantwortlich']]",[],Seminar,CS - PS / M8-D4 bzw. M10-D4,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310304&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
687,Mathematikdidaktische Vertiefung L2/L3/L5 Mathematik im Senckenbergmuseum,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Institut für Didaktik der Mathematik und der Informatik (IDMI)', 'Bockenheim Veranstaltungen im WS 2020/21']",[],"[['Ullmann< Philipp< Dr.', '']]",Seminar,CS - PS / M8-D4 bzw. M10-D4,WiSe 2020/21,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306862&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
688,Mathematikdidaktische Vertiefung L2/L3/L5 Klimatologie im Mathematikunterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Ullmann< Philipp< Dr.', '']]",Seminar,M8-D4 bzw. M10-D4,WiSe 2020/21,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306860&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
689,Mathematikdidaktische Vertiefung L2/L3/L5 Förderung von potenziell hochbegabten Schülerinnen und Schülern,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Institut für Didaktik der Mathematik und der Informatik (IDMI)', 'Bockenheim Veranstaltungen im WS 2020/21']",[],[],Seminar,CS - PS / M8-D4 bzw. M10-D4,WiSe 2020/21,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=296327&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
690,Mathematikdidaktische Vertiefung L2/L3/L5 Algorithmen und neue Medien,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Institut für Didaktik der Mathematik und der Informatik (IDMI)', 'Bockenheim Veranstaltungen im WS 2020/21']",[],[],Seminar,CS - PS / M8-D4 bzw. M10-D4,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310392&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
691,MU in heterogenen Lerngruppen,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Ullmann< Philipp< Dr.', '']]",Seminar,M7-D3b,WiSe 2020/21,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306861&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
692,Didaktik der Stochastik L2/L5 -- Klausur,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Ullmann< Philipp< Dr.', '']]",Klausur,M7a/b-D3,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310344&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
693,MU mit neuen Technologien,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],[],Vorlesung mit Seminar,M7a-D3,WiSe 2020/21,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306868&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
694,Didaktik der Geometrie L2/L5 Onlinetutorium,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],"[['Ludwig< Matthias< Prof. Dr.', 'verantwortlich']]",[],Tutorium,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311027&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
695,Didaktik der Geometrie L2/L5 -- Klausur,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Ludwig< Matthias< Prof. Dr.', '']]",Klausur,M6-D2,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310231&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
696,Didaktik der Algebra L2/L5,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],"[['Ullmann< Philipp< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,M5-D1,WiSe 2020/21,4,5.0,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306865&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
697,Lineare Algebra (L2- L5),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Algebra und Geometrie'],[],"[['Werner< Annette< Prof. Dr.', 'begleitend']]",Vorlesung,"L2M-GL, L5M-GL, M3-LAG",WiSe 2020/21,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310011&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
698,Elementarmathematik I,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Institut für Mathematik (IfM)', 'Algebra und Geometrie']","[['Werner< Annette< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,M1 - EM1,WiSe 2020/21,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301881&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
699,WORKSHOP : FORUM : VISUELLE KULTUR - FORMATE DER FOTOGRAFIE,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Bereich Visuelle Kultur'],"[[""Kuni< Verena< Prof'in. Dr."", 'verantwortlich']]",[],Kurs/Workshop,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308745&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
700,Kolloquium Visuelle Kultur EA,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Bereich Visuelle Kultur'],"[[""Kuni< Verena< Prof'in. Dr."", 'verantwortlich']]",[],Kolloquium,,WiSe 2020/21,2,"BA/NF KMKB M6 (6 CP) | MA KMKB M5 (5 CP) | MA KMKB M8 (3 CP) Zusätzlich: MA KMKB, MA Ästhetik, MA Curatorial Studies: Begleitend zur Masterarbeit (fakultativ) | Lehrämter (L Kunst) begleitend zur Examensarbeit (fakultativ) | Doktorand*innen",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308746&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
701,Interfiction 2020: VIR(E)ALITY - Kassel,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],"[[""Kuni< Verena< Prof'in. Dr."", 'verantwortlich']]",[],Exkursion,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308765&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
702,GEHEN & SEHEN,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Bereich Visuelle Kultur'],"[[""Kuni< Verena< Prof'in. Dr."", 'verantwortlich']]",[],Exkursion,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308744&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
703,Anmeldung zum Schwerpunkt in KuPäd,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[[""Gottschalk< Kerstin< Prof'in."", ''], [""Richard< Birgit< Prof'in. Dr."", '']]",Sonstige Veranstaltung,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311142&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
704,Schulpraktische Studien - Vorbereitungsveranstaltung,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Bereich Didaktik'],[],[],Schulpraktische Studien,,WiSe 2020/21,2,"L1 M SPS= 3CPs, L2/L5 M SPS=3CPs, L3 M SPS=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311236&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
705,Smartphone und Tablet in der Kunstpädagogik (FDÜ. FBÜmL- FDSeminar),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Didaktik']",[],"[['Peez< Georg< Prof. Dr.', '']]",Fach-/Didaktische Übung,,WiSe 2020/21,3,"FDÜ:L2/L5 M2=2CPs, L3 M2=2CPs, BANF M4=2CPs, MAHF M2=2CPs, FDÜmL: L1 M2=3CPs, L2/L5 M4=4 CPs, L3 M4=4CPs, Seminar: L1 M3=3CPs, L2/L5 M6=3CPs, L3 M8=3/5CPs, BANF M4=5CPs, MAHF M2=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310349&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
706,Resonanzphänomene in Theorie und Praxis,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Didaktik']","[['Saltuari< Petra< Dr.', 'verantwortlich']]",[],Seminar,,WiSe 2020/21,2,"L1 M3=3CPs, L2/L5 M6=3CPs, L3 M8=3/5CPs, BA KMKB M4=5CPs, MA KMKB M2=5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310365&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
707,Qualitative empirische Forschung in der Kunstpädagogik,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Didaktik']","[['Peez< Georg< Prof. Dr.', 'verantwortlich']]",[],Seminar,,WiSe 2020/21,2,"L1 M3=3CPs, L2/L5 M6=3CPs, L3 M8=3/5CPs, BA NF M4=6CPs, MA KMKB M2=3/5CPs, MA KMKB M4=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310308&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
708,Concepts of cuteness - intersections (BA- MA- L2/L5) EA,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Neue Medien']","[['Hanel< Tillmann', 'verantwortlich']]",[],Seminar,,WiSe 2020/21,3,"L2/L5 M5=4/6CPs, BA KMKB M5=4/7CPs, MA KMKB M3=4/6CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311018&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
709,Zeitgenössische Kunst in Südasien EA,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],[],[],Proseminar,,WiSe 2020/21,2,"L2/L5 M2=3CPs, M4=3CPs, L3 M5/M6/M9=2CPs, BANF KMKB M2=5CPs, M6=3CPs, MA KMKB M3/M6=3+3CPS",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311466&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
710,Prozess und Konzept,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],[],Projekt,,WiSe 2020/21,3,"L2/L5 M5c=4CPs, L3 M6c/M9c=4CPs, BANF KMKB M5=4/7CPs, MA KMKB M3b=4/6CPs, M6b=9CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311555&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
711,Finden und Machen,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],[],Projekt,,WiSe 2020/21,3,"L2/L5 M5c=4CPs, L3 M6c/M9c=4CPs, BANF KMKB M5=4/7CPs, MA KMKB M3b=4/6CPs, M6b=9CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311556&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
712,Format- Größe und Richtung,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Bereich Malerei'],"[[""Gottschalk< Kerstin< Prof'in."", 'verantwortlich']]",[],Seminar,,WiSe 2020/21,3,"L2/L5 M5ab=4CPs, L3 M6ab, M9ab=4CPs, BANF KMKB M5=4/7CPs, MA KMKB M3a=4/6CPs, M6a=9CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311527&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
713,Der Ort der Malerei. Der Ort der Zeichnung,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Bereich Malerei', 'Institut für Kunstpädagogik']","[[""Gottschalk< Kerstin< Prof'in."", 'verantwortlich']]",[],Seminar,,WiSe 2020/21,3,"L2/L5 M5ab=4CPs, L3 M6ab/M9ab=4CPs, BANF KMKB M5=4/7CPs, MA KMKB M3a=4/6CPs, M6a=9CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311526&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
714,Zusammen....(II) EA,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Visuelle Kultur']","[[""Kuni< Verena< Prof'in. Dr."", 'verantwortlich']]",[],Seminar mit Kolloquium,,WiSe 2020/21,2,Siehe Voraussetzung,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308747&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
715,VIR(E)ALITY EA,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Visuelle Kultur']","[[""Kuni< Verena< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,,WiSe 2020/21,2,Siehe Voraussetzung,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308748&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
716,Therapeutisch-kompensatorische Funktion bildnerischen Gestaltens ENTFÄLLT!,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Didaktik']","[['Böttcher< Trixi Tjadke< Dr.', 'verantwortlich']]",[],Fach-/Didaktische Übung,,WiSe 2020/21,3,"L1 M2=3CPs, L2/L5 M4=4CPs, L3 M4=4CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308825&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
717,Politische Bilder lesen II,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']","['Institut für Kunstpädagogik', 'Bereich Visuelle Kultur']","[['Dietz< Melanie', 'verantwortlich'], ['Kreckel< Nicole < M.A.', 'verantwortlich']]",[],Proseminar,,WiSe 2020/21,2,"L1 M1=3CPs, L2/L5 M2/M4=3CPs, L3 M2=3CPs, M5=4CPs, BA KMKB M2=5CPs, M4=2CPs, M6=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=309460&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
718,Performance und Kunstpädagogik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Didaktik']",[],[],Fach-/Didaktische Übung,,WiSe 2020/21,3,"L1 M2=3CPs, L2/L5 M4=4CPs, L3 M4=4CPs, BANF M4=2CPs, MAHF M2=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310306&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
719,FUTURE ECOLOGIES (II) EA,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Visuelle Kultur']",[],"[[""Kuni< Verena< Prof'in. Dr."", '']]",Vorlesung mit Seminar,,WiSe 2020/21,2,Siehe Voraussetzung,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311634&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
720,Farben und Farbsysteme EA,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Bereich Malerei', 'Institut für Kunstpädagogik']","[[""Gottschalk< Kerstin< Prof'in."", 'verantwortlich']]",[],Seminar,,WiSe 2020/21,2,"L2/L5 M2, M4=3CPs, L3 M2, M6ab, M9ab=3CPs, BANF KMKB M2=2 CPs, M6=3CPs, MA KMKB M3a, M6a=3+3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311532&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
721,Entwicklung ästhetischen Verhaltens von Kindern und Jugendlichen,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Didaktik']","[['Peez< Georg< Prof. Dr.', 'verantwortlich']]",[],Seminar,,WiSe 2020/21,2,"L1 M3=3CPs, L2/L5 M4=3CPs, L3 M4=3CPs, BANF M4=3/5CPs, MAHF M2=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310363&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
722,"Ist alles so schön bunt hier (aus: ""TV-Glotzer"" von Nina Hagen Band- 1978) EA","['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Bereich Malerei', 'Bereich Graphik / Malerei']",[],[],Proseminar,,WiSe 2020/21,3,"L1 M2cd=3CPs, L2/L5 M3cd=3CPs, L3 M3=3CPs, BANF KMKB M3a=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311459&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
723,Höhere Wesen befahlen: rechte obere Ecke schwarz malen! EA,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Bereich Malerei'],[],[],Proseminar,,WiSe 2020/21,3,"L1 M2cd=3CPs, L2/L5 M3cd=3Cps, L3 M3=3CPs, BANF KMKB M3a=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311458&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
724,"Grundlagen des Gestaltens IV ""Das Rätsel in der Kunst der Fotografie"" EA","['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Neue Medien']",[],[],Proseminar,,WiSe 2020/21,3,"L1 M2=3CPs, L2/L5 M3=3 CPs, L3 M3=3 CPs, BA KMKB NF M3=3 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=309791&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
725,Eine Skulptur ist das- was im Weg steht EA,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],[],Proseminar,,WiSe 2020/21,3,"L1 M2a/c=3CPs, L2/L5 M3a/c=3CPs, L3 M3=3CPs, BANF KMKB M3c=2/3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311540&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
726,Coverversionen Neuinterpretationen EA,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],[],Proseminar,,WiSe 2020/21,3,"L1 M2a/c=3CPs, L2/L5 M3a/c=3CPs, L3 M3=3CPs, BANF KMKB M3c=2/3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311542&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
