,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
2823,Evolutionäre Genomik der Vertebraten - Molekulare Ökologie,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Janke< Axel< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,10,10,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282590&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2824,Evolutionäre Genomik der Vertebraten - Aktuelle Forschungsbeispiele,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Janke< Axel< Prof. Dr.', 'verantwortlich']]",[],Seminar,,WiSe 2019/20,1,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282608&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2825,Evolutionäre Genomik der Vertebraten - Adaptation- Nischenevolution- Ausbreitung,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Janke< Axel< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,WiSe 2019/20,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282609&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2826,Molekulare Evolution und Bioinformatik (MSc Ök Evo),['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Angewandte Bioinformatik'],[],"[['Ebersberger< Ingo< Prof. Dr.', '']]",Vorlesung mit Seminar,,WiSe 2019/20,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274308&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2827,Molekulare Evolution und Bioinformatik (MSc Ök Evo),['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Angewandte Bioinformatik'],[],"[['Ebersberger< Ingo< Prof. Dr.', '']]",Praktikum,,WiSe 2019/20,10,10,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274306&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2828,Modulabschlussklausur Molekulare Evolution und Bioinformatik (Zweittermin),['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],"[['Ebersberger< Ingo< Prof. Dr.', '']]",Klausur,,WiSe 2019/20,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=288832&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2829,Modulabschlussklausur Molekulare Evolution und Bioinformatik (Ersttermin),['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],"[['Ebersberger< Ingo< Prof. Dr.', '']]",Klausur,,WiSe 2019/20,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=288827&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2830,Mykologie Klausur (Zweittermin),['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],"[[""Piepenbring< Meike< Prof'in. Dr."", '']]",Klausur,,WiSe 2019/20,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=288834&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2831,Mykologie Klausur (Ersttermin),"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften']",['Mykologie'],[],"[[""Piepenbring< Meike< Prof'in. Dr."", '']]",Klausur,,WiSe 2019/20,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=288824&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2832,Mykologie,"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften']",['Mykologie'],"[[""Piepenbring< Meike< Prof'in. Dr."", 'verantwortlich']]","[['Reschke< Kai Manfred < M. Sc.', 'begleitend']]",Praktikum,,WiSe 2019/20,10,10,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282599&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2833,Mykologie,"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften']",['Mykologie'],"[[""Piepenbring< Meike< Prof'in. Dr."", 'verantwortlich']]","[['Reschke< Kai Manfred < M. Sc.', 'begleitend']]",Vorlesung mit Seminar,,WiSe 2019/20,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282629&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2834,Ethische und rechtliche Aspekte des Biologiestudiums,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],[],Einzeltermin,,WiSe 2019/20,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=288678&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2835,Masterarbeit - Zizka,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Biodiversität und molekulare Evolution der Blütenpflanzen'],"[['Zizka< Georg< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282598&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2836,Masterarbeit - Thines,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Thines< Marco< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282601&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2837,Masterarbeit - Schulte,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Wild- und Zootierbiologie und Systematik'],"[[""Schulte< Lisa Maria< Prof'in. Dr."", 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282596&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2838,Masterarbeit - Schrenk,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Paläobiologie und Umwelt'],"[['Schrenk< Friedemann< Prof. Dr.', 'verantwortlich'], ['Kullmer< Ottmar< Apl. Prof. Dr.', 'verantwortlich']]","[['Hahn< Karen< Dr.', 'begleitend'], ['Hertler< Christine< Dr.', 'begleitend'], ['Lehmann< Thomas< Dr.', 'begleitend'], ['Smith< Krister< Priv. Doz. Dr.', 'begleitend'], ['Wedmann< Sonja< Dr.', 'begleitend']]",Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282602&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2839,Masterarbeit - Schmitt,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[[""Schmitt< Imke< Prof'in. Dr."", 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282591&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2840,Masterarbeit - Piepenbring,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],"[[""Piepenbring< Meike< Prof'in. Dr."", 'verantwortlich']]","[['Reschke< Kai Manfred < M. Sc.', 'begleitend']]",Seminar mit Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282628&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2841,Masterarbeit - Oehlmann,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Aquatische Ökotoxikologie'],"[['Oehlmann< Jörg< Prof. Dr.', 'verantwortlich']]","[['Jourdan< Jonas< Dr.', 'begleitend'], ['Oetken< Matthias< Priv. Doz. Dr.', 'begleitend'], ['Schulte-Oehlmann< Ulrike< Dr.', 'begleitend']]",Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282587&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2842,Masterarbeit - Klimpel,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Klimpel< Sven< Prof. Dr.', 'verantwortlich']]","[['Schleucher< Elke< Priv. Doz. Dr.', 'begleitend']]",Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282595&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2843,Masterarbeit  - Jun. Prof. Müller,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Müller (FB 15)< Thomas< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282588&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2844,Masterarbeit - Janke,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Janke< Axel< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282589&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2845,Masterarbeit - Brüggemann,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Ökophysiologie'],"[['Brüggemann< Wolfgang< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282594&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2846,Masterarbeit - Böhning-Gaese,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[[""Böhning-Gaese< Katrin< Prof'in. Dr."", 'verantwortlich'], ['Schleuning< Matthias< Priv. Doz. Dr.', 'verantwortlich']]","[[""Fritz< Susanne< Prof'in. Dr."", 'begleitend']]",Praktikum,,WiSe 2019/20,,30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282593&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2847,Einführung in die Wissenschaftliche Arbeitstechnik - Zizka,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Biodiversität und molekulare Evolution der Blütenpflanzen'],"[['Zizka< Georg< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282627&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2848,Einführung in die Wissenschaftliche Arbeitstechnik - Thines,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Thines< Marco< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282630&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2849,Einführung in die Wissenschaftliche Arbeitstechnik - Schulte,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Wild- und Zootierbiologie und Systematik'],"[[""Schulte< Lisa Maria< Prof'in. Dr."", 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282626&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2850,Einführung in die Wissenschaftliche Arbeitstechnik - Schrenk,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Paläobiologie und Umwelt'],"[['Schrenk< Friedemann< Prof. Dr.', 'verantwortlich'], ['Kullmer< Ottmar< Apl. Prof. Dr.', 'verantwortlich']]","[['Hahn< Karen< Dr.', 'begleitend'], ['Hertler< Christine< Dr.', 'begleitend'], ['Lehmann< Thomas< Dr.', 'begleitend'], ['Smith< Krister< Priv. Doz. Dr.', 'begleitend'], ['Wedmann< Sonja< Dr.', 'begleitend']]",Seminar mit Praktikum,,WiSe 2019/20,15,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282632&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2851,Einführung in die Wissenschaftliche Arbeitstechnik - Schmitt,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[[""Schmitt< Imke< Prof'in. Dr."", 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282621&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2852,Einführung in die Wissenschaftliche Arbeitstechnik - Piepenbring,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Mykologie'],"[[""Piepenbring< Meike< Prof'in. Dr."", 'verantwortlich']]","[['Reschke< Kai Manfred < M. Sc.', 'begleitend']]",Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282617&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2853,Einführung in die Wissenschaftliche Arbeitstechnik - Oehlmann,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Aquatische Ökotoxikologie'],"[['Oehlmann< Jörg< Prof. Dr.', 'verantwortlich']]","[['Jourdan< Jonas< Dr.', 'begleitend'], ['Oetken< Matthias< Priv. Doz. Dr.', 'begleitend'], ['Schulte-Oehlmann< Ulrike< Dr.', 'begleitend']]",Seminar mit Praktikum,,WiSe 2019/20,15,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282618&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2854,Einführung in die Wissenschaftliche Arbeitstechnik - Klimpel,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Klimpel< Sven< Prof. Dr.', 'verantwortlich']]","[['Schleucher< Elke< Priv. Doz. Dr.', 'begleitend']]",Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282625&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2855,Einführung in die wissenschaftliche Arbeitstechnik - Jun. Prof. Müller,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Müller (FB 15)< Thomas< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282631&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2856,Einführung in die Wissenschaftliche Arbeitstechnik - Janke,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Janke< Axel< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282620&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2857,Einführung in die Wissenschaftliche Arbeitstechnik - Brüggemann,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Ökophysiologie'],"[['Brüggemann< Wolfgang< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282623&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2858,Einführung in die Wissenschaftliche Arbeitstechnik - Böhning-Gaese,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[[""Böhning-Gaese< Katrin< Prof'in. Dr."", 'verantwortlich'], ['Schleuning< Matthias< Priv. Doz. Dr.', 'verantwortlich']]","[[""Fritz< Susanne< Prof'in. Dr."", 'begleitend']]",Seminar mit Praktikum,,WiSe 2019/20,,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282622&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2859,Masterarbeit MSc-MBT-P5-Wöhnert,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['RNA-Strukturbiologie'],"[['Wöhnert< Jens< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278555&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2860,Masterarbeit MSc-Molbio-13-Schlundt,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['RNA-Strukturbiologie'],"[['Schlundt< Andreas< Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=280763&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2861,Masterarbeit MSc-Molbio-13-Wöhnert,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['RNA-Strukturbiologie'],"[['Wöhnert< Jens< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278553&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2862,Masterarbeit MSc-Molbio-13-Soppa,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Biologie und Genetik von Prokaryonten'],"[['Soppa< Jörg< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278536&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2863,Masterarbeit MSc-Molbio-13-Schleiff,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Zellbiologie der Pflanzen'],"[['Schleiff< Enrico< Prof. Dr.', 'verantwortlich']]","[['Fragkostefanakis< Sotiris< Dr.', 'begleitend'], ['keine öffentliche Person', '']]",Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278515&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2864,Masterarbeit MSc-Molbio-13-Osiewacz,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Entwicklungsbiologie'],"[['Osiewacz< Heinz Dieter< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278467&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2865,Masterarbeit MSc-Molbio-13-Büchel,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Pflanzliche Zellphysiologie'],"[['Büchel< Claudia< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278441&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2866,Masterarbeit MSc-Molbio-13-Bode,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Biotechnologie'],"[['Bode< Helge B.< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278357&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2867,Masterarbeit MSc-Molbio-13-Averhoff,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Mikrobiologie und Bioenergetik'],"[['Müller< Volker< Prof. Dr.', 'verantwortlich']]","[['Averhoff< Beate< Apl. Prof. Dr.', 'begleitend']]",Seminar mit Praktikum,,WiSe 2019/20,29,29,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278290&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2868,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Schlundt,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['RNA-Strukturbiologie'],"[['Schlundt< Andreas< Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=280778&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2869,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Büchel,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Pflanzliche Zellphysiologie'],"[['Büchel< Claudia< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=284805&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2870,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['RNA-Strukturbiologie'],[],[],Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=280767&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2871,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Soppa,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Biologie und Genetik von Prokaryonten'],"[['Soppa< Jörg< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278539&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2872,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Wöhnert,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['RNA-Strukturbiologie'],"[['Wöhnert< Jens< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278547&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2873,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Schleiff,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Zellbiologie der Pflanzen'],"[['Schleiff< Enrico< Prof. Dr.', 'verantwortlich']]","[['Fragkostefanakis< Sotiris< Dr.', 'begleitend'], ['keine öffentliche Person', '']]",Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278505&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2874,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Osiewacz,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Entwicklungsbiologie'],"[['Osiewacz< Heinz Dieter< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278462&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2875,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Müller,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Mikrobiologie und Bioenergetik'],"[['Müller< Volker< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278277&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2876,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Bode,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Biotechnologie'],"[['Bode< Helge B.< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,14,14,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278361&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2877,Einführung in die Wissenschaftliche Arbeitstechnik MSc-Molbio-12-Averhoff,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Mikrobiologie und Bioenergetik'],"[['Averhoff< Beate< Apl. Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2019/20,14,14.0,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278334&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2878,Kolloquium Industrielle Biotechnologie MSc-MBT-P3-Bode,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Molekulare Biowissenschaften'],"[['Bode< Helge B.< Prof. Dr.', 'verantwortlich'], ['Boles (emeritiert)< Eckhard< Prof. Dr.', 'verantwortlich']]",[],Kolloquium,,WiSe 2019/20,,1,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=278363&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
