,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
347,Fula Hauptkurs Grammatik IV (AF3.3- AH7.2.2.3- AS7.2.2.3- ES-BA-AF3.3- ES-MA4-AF5.3- MA-SGA-SK 4.3- MA-SGA-AF 4.3),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Institut für Afrikanistik'],[],"[['Diallo< Abdourahmane< Apl. Prof. Dr.', '']]",Übung,"(AF3.3, AH7.2.2.3, AS7.2.2.3, ES-BA-AF3.3, ES-MA4-AF5.3, MA-SGA-SK 4.3, MA-SGA-AF 4.3)",SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=314371&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
348,Forschungskolloquium Praktische Theologie/Religionspädagogik,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Weitere Studienangebote']",['Fachbereich 7 - Katholische Theologie'],"[[""Pirker< Viera< Prof'in. Dr."", 'verantwortlich']]",[],Seminar/Oberseminar,MA-RK-8,SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319177&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
349,ENTFÄLLT Sozioarchäologische Theorien in der Archäologie – von B(ourdieu) bis V(eblen),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Abt. I Vorderasiatische und Klassische Archäologie'],[],[],Seminar,,SoSe 2021,2,"STO 2014/15: 	Bachelor: AKVO-BA-HF-M7 & M12 & M17.1, AKVO-BA-NF-M7 & M8.2 Master: AKVO-MA-M1 & M2 STO 2019:	Bachelor: BA-AW-K2, BA-AW-HF-VA4 & VA6 & VA9.1, AOP-BA-NF-M7.3 	Master: AKVO-MA-M1 & M2 & M3 & M4, VA1 & VA2",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319764&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
350,ENTFÄLLT!! - Gottesrede = Gottesrede? Ansätze Systematischer Theologie,"['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],"[[""Langner-Pitschmann< Annette< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,"L3-M8c, BA-HF-M9a-LV1, MA-RP-M8b",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322700&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
351,Einführung in die religiösen Traditionen Südasiens,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],"[['Serikov< Vladislav < Dr.', 'verantwortlich']]",[],Proseminar,"L2-M3-LV2, L5-M3-LV2, L3-M3-LV2, BA-HF-M6-LV3, BA-NF-M1-LV2",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312558&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
352,Einführung in die Religionswissenschaft,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],"[[""Middelbeck-Varwick< Anja< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,"L3-M7b-LV3, L3-M8a, BA-HF-M9b-LV2, MA-RK-M5-LV4",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312231&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
353,Einführung in die Praktische Theologie und Grundfragen der Liturgie,"['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],[],[],Vorlesung,"BA-HF-M5-LV4, BA-NF-M3-LV4, L1-M3-LV2, L2-M3-LV3, L5-M3-LV3, L3-M3-LV5, L3-M6-LV5, BA-HF-M7-LV5",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=323741&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
354,Einführung in die Kunst- und Kulturgeschichte des Alten Orients,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']","['Abt. I Vorderasiatische und Klassische Archäologie', 'Westend Veranstaltungen im WS 2020/21']",[],"[['Falb< Christian< Dr.', '']]",Übung,,SoSe 2021,2,"STO 2014/15:  AKVO-BA-HF-M5, AKVO-BA-NF-M4  STO 2019: BA-AW-K2, BA-AW-HF-VA5, BA-AW-AOP10.1, AOP-BA-NF-M7.3",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319769&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
355,Einführung in die Keilschriftlektüre,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Abt. I Vorderasiatische und Klassische Archäologie'],[],"[['Richter< Thomas< Apl. Prof. Dr.< Akademischer Rat', '']]",Übung,,SoSe 2021,2,"Studienordnung 2019: BA-AW-AOP5, BA-AW-VA10.1, AOP-BA-NF-M5, AKVO-MA-M1/M2/M3/M4",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319758&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
356,Einführung in die Archäologie und Kulturgeschichte des Vorderen Orients IV / Einführung in die Archäologie des Iran,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Archäologische Wissenschaften', 'Abt. I Vorderasiatische und Klassische Archäologie']",[],"[['Wicke< Dirk< Univ.-Prof. Dr.', '']]",Vorlesung,,SoSe 2021,2,"STO 2014/15: AKVO-BA-HF-M5, AKVO-BA-NF-M4. –  STO 2019: BA-AW-HF-VA5, BA-AW-AOP10.1, AOP-BA-NF-M7.3, AKVO-MA-M1/M2/M3/M4",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312011&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
357,Einführung in das Neue Testament,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote']",['Fachbereich 7 - Katholische Theologie'],[],[],Vorlesung,"L1-M2-LV2, L2-M2-LV3, L3-M2-LV3, L5-M2-LV3, BA-HF-M4-LV3, BA-NF-M2-LV3",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312117&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
358,Einführung in das Hurritische,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Abt. I Vorderasiatische und Klassische Archäologie'],[],"[['Richter< Thomas< Apl. Prof. Dr.< Akademischer Rat', '']]",Übung,,SoSe 2021,2,"StO 2015: AKVO-BA-HF-M17.2. - StO 2019: BA-AW-K2, BA-AW-AOP8, AOP-BA-NF-M7.2, AKVO-MA-M1/M2/M3/M4",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=320154&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
359,Einführung in das Alte Testament (Hebräische Bibel),"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote']",['Fachbereich 7 - Katholische Theologie'],"[['Nitsche< Martin < Dr. theol.', 'verantwortlich']]",[],Vorlesung,"L3-M2-LV4, L2-M2-LV4, L1-M4-LV1, L5-M2-LV4, BA-HF-M4-LV4, BA-NF-M2-LV4",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312133&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
360,Digitale Archäologie - Möglichkeiten und Herausforderungen,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Abt. I Vorderasiatische und Klassische Archäologie'],[],"[['Würz< Michael< Dr.', '']]",Proseminar,,SoSe 2021,2,"STO 2014/15: Bachelor: AKVO-BA-HF-M5, AKVO-BA-NF-M4 STO 2019: Bachelor: BA-AW-K2, BA-AW-HF-K6, BA-AW-AOP10.1, AOP-BA-NF-M7.3. Master: AKVO-MA-M1/M2/M3/M4",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319766&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
361,Die Vorhersage der Zukunft durch Omina und Orakel ... und deren Abwehr (Teil 2 falls Präsenz),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Institut für Archäologische Wissenschaften'],[],"[['Richter< Thomas< Apl. Prof. Dr.< Akademischer Rat', '']]",Vorlesung,,SoSe 2021,2,"StO 2015: AKVO-BA-HF-M10/M11, AKVO-BA-HF-M13/M14, AKVO-BA-NF-M6/M7, AKVO-MA-M5.1. – StO 2019: BA-AW-K2, BA-AW-VA10.1, BA-AW-AOP5/6/7, AOP-BA-NF-M5/M6/M7.1, AKVO-MA-M1/M2/M3/M4,  AKVO-MA-AOP1",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312152&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
362,Die Vorhersage der Zukunft durch Omina und Orakel ... und deren Abwehr (Teil 2 falls online),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Institut für Archäologische Wissenschaften'],[],"[['Richter< Thomas< Apl. Prof. Dr.< Akademischer Rat', '']]",Vorlesung,,SoSe 2021,2,"StO 2015: AKVO-BA-HF-M10/M11, AKVO-BA-HF-M13/M14, AKVO-BA-NF-M6/M7, AKVO-MA-M5.1. – StO 2019: BA-AW-K2, BA-AW-VA10.1, BA-AW-AOP5/6/7, AOP-BA-NF-M5/M6/M7.1, AKVO-MA-M1/M2/M3/M4,  AKVO-MA-AOP1",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312108&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
363,Die Maschine als Mensch – KI und Digitalisierung als Prüfsteine für Anthropologie und Ethik/Interkulturalität und Medien in der Resonanz theologischer Ethik,"['Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],"[['Mandry< Christof< Prof. Dr.', 'verantwortlich']]",[],Seminar,"L3-M3-LV4, BA-HF-M5-LV3, BA-NF-M6-LV2, MA-RK-M2-LV4, L2-M3-LV4, L5-M3-LV4, BA-HF-M9a-LV2, BA-NF-M6-LV2, L3-M7a-LV3, L3-M8c, MA-RK-M1a-LV3",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312555&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
364,Die Archäologie der südlichen Levante – von der Eisenzeit bis zum Mittelalter,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Abt. I Vorderasiatische und Klassische Archäologie'],[],"[['Würz< Michael< Dr.', '']]",Seminar,,SoSe 2021,2,"STO 2014/15: 	Bachelor: AKVO-BA-HF-M12 & M13, AKVO-BA-NF-M7 & M8.2 Master: AKVO-MA-M1 & M2 STO 2019: 	Bachelor: BA-AW-K5, BA-AW-HF-VA6, BA-AW-HF-VA9.1 Master: AKVO-MA-M1 & M2 & M3 & M4, VA1 & VA2",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319767&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
365,Der Körper und die Politik der Farbe  (Module: BA HF 5- 6 und BA NF 4.2- 4.3- 5- 6- MA: 1- 3- 5- MA-CS: 4- 5- 6- MA AE 2.6 und  RMU-Studium),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Kunstgeschichtliches Institut'],[],"[[""Fend< Mechthild< Prof'in. Dr."", ''], ['Kern< Ulrike< Dr.', '']]",Vorlesung,V,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312716&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
366,Christliche Identität in der Krise - Gläubige und Kirche im aktuellen Film,['Weitere Studienangebote'],['Fachbereich 7 - Katholische Theologie'],"[[""Pirker< Viera< Prof'in. Dr."", 'verantwortlich']]","[['Valentin< Joachim< Apl. Prof. Dr.', 'begleitend']]",Seminar (Blockveranstaltung),"MA-RK-M4, MA-RK-6a",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325430&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
367,Carsten Niebuhrs Arabische Reise – Seminar zur Konzeption und Umsetzung einer studentischen Ausstellung (Teil II),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Abt. I Vorderasiatische und Klassische Archäologie'],[],"[['Döpper< Stephanie< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2021,2,"Ältere Studienordnungen: AKVO-BA-HF-M13/M16.1, AKVO-BA-NF-M7/M8.2, AKVO-MA-M1/M2. - STO 2019: BA-AW-K4, BA-AW-HF-VA6/VA9.1, AKVO-MA-M1/M2/M3/M4/M5.1, AKVO-MA-VA1/VA2.",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312144&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
368,Blüten-Lese(n). Neue Lektüren des Pflanzlichen (20. und 21. Jahrhundert) // Kollaboratives RMU-Seminar,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für deutsche Literatur und ihre Didaktik'],[],"[[""Middelhoff< Frederike< Prof'in. Dr."", '']]",Seminar,"alte PO:  L3 – FW 5,2(+3) L3 – FW 6,2 neue PO:  L3 FW 6,2 FW 7,2 BA – GER Q-6 BA – GER O-2 (Q-6), GER MA-2, GER MA-3, GER MA-4, GER MA-5, GER MA-6",SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=317295&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
369,Bilderzählungen im Mittelalter (Module: BA-HF: 4-8- BA-NF: 4.1-5-6- MA: 1-3-5- MA-CS: 4-5-6 und RMU Studium),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Kunstgeschichtliches Institut'],[],"[[""Böse< Kristin< Prof'in. Dr."", '']]",Vorlesung,VL,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312477&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
370,Biblische Methodenlehre - Gruppe 2,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Fachbereich 7 - Katholische Theologie'],"[['Schmeller< Thomas< Prof. Dr.', 'verantwortlich']]",[],Proseminar,"L1-M2-LV1, L2-M2-LV1, L3-M2-LV1, L5-M2-LV1, BA-HF-M4-LV1, BA-NF-M2-LV1, MA-RK-M1a-LV5",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319706&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
371,Biblische Methodenlehre - Gruppe 1,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Fachbereich 7 - Katholische Theologie'],"[['Schmeller< Thomas< Prof. Dr.', 'verantwortlich']]","[['Kraus< Isabel Marie < Mag. Theol.', 'begleitend']]",Proseminar,"L1-M2-LV1, L2-M2-LV1, L3-M2-LV1, L5-M2-LV1, BA-HF-M4-LV1, BA-NF-M2-LV1, MA-RK-M1a-LV5",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=312573&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
372,Basiswissen Judentum,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],[],"[[""Middelbeck-Varwick< Anja< Prof'in. Dr."", '']]",Seminar,"L3-M7b-LV3, L3-M8a, BA-HF-M9b-LV2, MA-RK-M5-LV4",SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=313154&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
373,Ausgewählte Probleme der Soziolinguistik (ES-BA-AF5.3.3),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Institut für Afrikanistik'],[],"[['Voßen< Rainer< Prof. Dr.', '']]",Seminar,(ES-BA-AF5.3.3),SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=314376&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
374,Archäologie und Geschichte der Achämeniden,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']","['Institut für Archäologische Wissenschaften', 'Westend Veranstaltungen im WS 2020/21']",[],"[['Wicke< Dirk< Univ.-Prof. Dr.', '']]",Proseminar,,SoSe 2021,2,"STO 2014/15: AKVO-BA-HF-M5, AKVO-BA-NF-M4. - STO 2019: BA-AW-HF-VA5, BA-AW-HF-VA6, BA-AW-AOP10.1, AOP-BA-NF-M7.3, AKVO-MA-M1/M2/M3/M4",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319200&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
375,Altorientalische Großkorpussprachen im Überblick,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Abt. I Vorderasiatische und Klassische Archäologie'],[],"[['Richter< Thomas< Apl. Prof. Dr.< Akademischer Rat', '']]",Proseminar,,SoSe 2021,2,"StO 2015: AKVO-BA-HF-M8. - STO 2019: BA-AW-AOP4, AOP-BA-NF-M4, AKVO-MA-M1/M2/M3/M4, AKVO-MA-AOP1",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319757&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
376,Akkadische Lektüre in Umschrift: Texte aus Uruk,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Abt. I Vorderasiatische und Klassische Archäologie'],[],"[['Richter< Thomas< Apl. Prof. Dr.< Akademischer Rat', '']]",Proseminar,,SoSe 2021,2,"StO 2011/15: AKVO-BA-HF-M10/11, AKVO-MA-M5.1.  StO 2019: BA-AW-VA10.1, BA-AW-AOP5/6/7, AOP-BA-NF-M5, AOP-BA-NF-M7.1, AKVO-MA-M1/M2/M3/M4, AKVO-MA-AOP1",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319755&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
377,Afrikanistisches Kolloquium,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Afrikanistik'],[],"[['Fanego Palat< Axel< Univ.-Prof. Dr.', '']]",Kolloquium,,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=314394&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
378,Afrikanische Sprachwissenschaften - Vorbesprechung Online,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Institut für Afrikanistik'],[],"[['Fanego Palat< Axel< Univ.-Prof. Dr.', '']]",Orientierungs-/Informationsveranstaltung,,SoSe 2021,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=314393&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
379,Programmieren für Studierende der Naturwissenschaften,['Weitere Studienangebote'],['Institut für Informatik (IfI)'],[],"[['Pacher< Mathias< Prof. Dr.', '']]",Vorlesung mit Praktikum,,SoSe 2021,2,"3, abhängig vom Studiengang",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=328935&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
380,Türkisch A2/1. Teil (30 Stunden inkl. 6 Stunden Sprachlernsoftware),['Weitere Studienangebote'],['ISZ-Bereich Fremdsprachen'],[],"[['Onagaclar< Sebnem', '']]",Kurs/Workshop,T 10041,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=323950&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
381,Türkisch A1/2. Teil (30 Stunden inkl. 6 Stunden Sprachlernsoftware),['Weitere Studienangebote'],['ISZ-Bereich Fremdsprachen'],[],"[['Onagaclar< Sebnem', '']]",Kurs/Workshop,T 10021,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=323949&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
382,Türkisch A1/1. Teil (30 Stunden inkl. 6 Stunden Sprachlernsoftware),['Weitere Studienangebote'],['ISZ-Bereich Fremdsprachen'],[],"[['Onagaclar< Sebnem', '']]",Kurs/Workshop,T 10011,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=323948&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
383,Sprachkurs 4 (Sprachenzentrum),['Weitere Studienangebote'],"['Internationales Studienzentrum', 'ISZ-Bereich Fremdsprachen']",[],[],Kurs/Workshop,,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319220&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
384,Sprachkurs 3 (Sprachenzentrum),['Weitere Studienangebote'],"['Internationales Studienzentrum', 'ISZ-Bereich Fremdsprachen']",[],[],Kurs/Workshop,,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319218&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
385,Sprachkurs 1 (Sprachenzentrum),['Weitere Studienangebote'],['Internationales Studienzentrum'],[],[],Kurs/Workshop,,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=319217&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
386,Spanisch. Español rápido A2- Gruppe b (60 Stunden inkl. 12 Stunden E-Learning),['Weitere Studienangebote'],['Internationales Studienzentrum'],[],"[['Serrano< Juan Carlos', '']]",Kurs/Workshop,S 40301,SoSe 2021,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=325618&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
387,Spanisch. Español rápido A2- Gruppe a (60 Stunden inkl. 12 Stunden E-Learning),['Weitere Studienangebote'],['Internationales Studienzentrum'],[],"[[""D'Auria< Eleonora"", '']]",Kurs/Workshop,S 4030,SoSe 2021,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=324858&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
388,Spanisch. Español rápido A1- Gruppe b (60 Stunden inkl. 12 Stunden E-Learning),['Weitere Studienangebote'],['Internationales Studienzentrum'],[],"[['Serrano< Juan Carlos', '']]",Kurs/Workshop,S 4007,SoSe 2021,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=324854&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
389,Spanisch. Español rápido A1- Gruppe a (60 Stunden inkl. 12 Stunden E-Learning),['Weitere Studienangebote'],['Internationales Studienzentrum'],[],"[[""D'Auria< Eleonora"", '']]",Kurs/Workshop,S 4006,SoSe 2021,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=324853&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
390,Spanisch. Conversación B1,['Weitere Studienangebote'],['Internationales Studienzentrum'],[],"[['García< Juan', '']]",Kurs/Workshop,S 4100,SoSe 2021,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=324871&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
