,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
3593,"Orientierungsveranstaltung für Studienanfängerinnen und Studienanfänger im ""Bachelor Physik""",['Lehrveranstaltungen des Fachbereichs 13 - Physik'],['Fachbereich 13 - Physik'],[],"[['Dörner< Reinhard< Prof. Dr.', '']]",Orientierungs-/Informationsveranstaltung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=289852&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3594,ABGESAGT: Einführungsveranstaltung für Erstsemester von der Fachschaft,['Lehrveranstaltungen des Fachbereichs 13 - Physik'],['Fachbereich 13 - Physik'],[],"[['Dörner< Reinhard< Prof. Dr.', '']]",Einführungsveranstaltung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291331&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3595,Examensfeier des Fachbereichs Physik,['Lehrveranstaltungen des Fachbereichs 13 - Physik'],['Fachbereich 13 - Physik'],[],"[['Lang< Michael< Prof. Dr.', '']]",Einzeltermin,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292864&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3596,Physikalisches Mittwochskolloquium (Die Dozierenden der Physik),['Lehrveranstaltungen des Fachbereichs 13 - Physik'],['Fachbereich 13 - Physik'],[],[],Kolloquium,,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290869&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3597,Kolloquium zur Struktur der elementaren Materie und zur Astrophysik,['Lehrveranstaltungen des Fachbereichs 13 - Physik'],"['Institut für Theoretische Physik', 'Institut für Kernphysik', 'Fachbereich 13 - Physik']","[['Appelshäuser< Harald< Prof. Dr.', 'verantwortlich'], ['Bleicher< Marcus< Prof. Dr. Dr. h.c.', 'verantwortlich'], ['Blume< Christoph< Prof. Dr.', 'verantwortlich'], ['Bratkovskaya< Elena< Apl. Prof. Dr.', 'verantwortlich'], ['Büsching< Henner< Prof. Dr.', 'verantwortlich'], ['Dörner< Reinhard< Prof. Dr.', 'verantwortlich'], [""Elfner< Hannah< Prof'in. Dr."", 'verantwortlich'], ['Greiner< Carsten< Prof. Dr.', 'verantwortlich'], ['Mishustin< Igor< Prof. Dr.', 'verantwortlich'], ['Peters< Klaus< Prof. Dr.', 'verantwortlich'], ['Philipsen< Owe< Prof. Dr.', 'verantwortlich'], ['Rezzolla< Luciano< Prof. Dr.', 'verantwortlich'], ['Rischke< Dirk-Hermann< Prof. Dr.', 'verantwortlich'], ['Schaffner-Bielich< Jürgen< Apl. Prof. Dr.', 'verantwortlich'], ['Schmidt-Böcking< Horst< Prof. Dr.', 'verantwortlich'], ['Stock< Reinhard< Prof. Dr.', 'verantwortlich'], ['Stöcker< Horst< Prof. Dr. Dr. h.c.', 'verantwortlich'], ['Ströbele< Herbert< Prof. Dr.', 'verantwortlich'], ['Stroth< Joachim< Prof. Dr.', 'verantwortlich'], ['van Hees< Hendrik< Priv. Doz. Dr.', 'verantwortlich'], ['Wagner< Marc< Prof. Dr.', 'verantwortlich']]",[],Kolloquium,,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291635&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3598,Interuniversitäres Seminar zur Plasmaphysik- gemeinsam mit der GSI und TU Darmstadt,['Lehrveranstaltungen des Fachbereichs 13 - Physik'],['Fachbereich 13 - Physik'],"[['Jacoby< Joachim< Prof. Dr.', 'verantwortlich'], ['Rosmej< Olga< Apl. Prof. Dr.', 'verantwortlich']]","[['Neumayer< Paul< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291640&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3599,Interuniversitäres Seminar zur Schwerionenphysik- gemeinsam mit der GSI in Darmstadt,['Lehrveranstaltungen des Fachbereichs 13 - Physik'],['Fachbereich 13 - Physik'],"[['Appelshäuser< Harald< Prof. Dr.', 'verantwortlich'], ['Bleicher< Marcus< Prof. Dr. Dr. h.c.', 'verantwortlich'], ['Blume< Christoph< Prof. Dr.', 'verantwortlich'], ['Büsching< Henner< Prof. Dr.', 'verantwortlich'], ['Dörner< Reinhard< Prof. Dr.', 'verantwortlich'], ['Greiner< Carsten< Prof. Dr.', 'verantwortlich'], ['Jacoby< Joachim< Prof. Dr.', 'verantwortlich'], ['Peters< Klaus< Prof. Dr.', 'verantwortlich'], ['Ratzinger< Ulrich< Prof. Dr.', 'verantwortlich'], ['Rischke< Dirk-Hermann< Prof. Dr.', 'verantwortlich'], ['Schmidt-Böcking< Horst< Prof. Dr.', 'verantwortlich'], ['Stock< Reinhard< Prof. Dr.', 'verantwortlich'], ['Stroth< Joachim< Prof. Dr.', 'verantwortlich'], ['Ströbele< Herbert< Prof. Dr.', 'verantwortlich'], ['Stöcker< Horst< Prof. Dr. Dr. h.c.', 'verantwortlich']]",[],Seminar,,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291639&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3600,Exkursion ins Patentrecht anhand von Fallbeispielen II / Forschung - Entwicklung - Innovation II,['Lehrveranstaltungen des Fachbereichs 13 - Physik'],['Physikalisches Institut'],"[['Schöller< Otmar< Dr.', 'verantwortlich'], ['Weber-Bruls< Dorothée< Hon. Prof. Dr.', 'verantwortlich']]",[],Vorlesung,VPFEI2,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290538&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3601,Frauenvollversammlung FB12,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Fachbereich 12 - Informatik und Mathematik'],[],[],Sonstige Veranstaltung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=302973&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3602,Rhein-Main-Kolloquium Stochastik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Stochastik', 'Institut für Mathematik (IfM)']",[],[],Kolloquium,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=304991&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3603,Konferenz GEOMETRIC STRUCTURES- COMPACTIFICATIONS AND GROUP ACTIONS,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Analysis', 'Hörsaalverwaltung Bockenheim']",[],[],Sonstige Veranstaltung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=297297&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3604,HLG Mathematik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Institut für Mathematik (IfM)']",[],[],Besprechung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307547&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3605,Direktoriumssitzung IfM,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Institut für Mathematik (IfM)']",[],[],Sonstige Veranstaltung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=304909&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3606,zentrale Themen der Primarstufe,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],"[[""Schnell< Susanne< Prof'in. Dr."", 'verantwortlich'], [""Vogel< Rose< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=297024&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3607,Tag der Lehre,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[[""Schnell< Susanne< Prof'in. Dr."", ''], [""Vogel< Rose< Prof'in. Dr."", '']]",Arbeitsgemeinschaft,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=311525&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3608,mündliche Prüfung - G2,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],"[[""Vogel< Rose< Prof'in. Dr."", 'verantwortlich']]","[['Billion< Lara< Dr.', '']]",Sonstige Veranstaltung,L1M-G2,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310139&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3609,Mathematische Lehr-Lern-Prozesse,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],[],Seminar (Hauptveranstaltung),,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291810&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3610,Lernen mit Arbeitsmaterialien,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],"[['Billion< Lara< Dr.', 'verantwortlich']]",[],Sonstige Veranstaltung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=299315&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3611,Lehr-Lern-Prozesse in der Primarstufe,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],"[['Möller< Victoria', 'verantwortlich']]",[],Sonstige Veranstaltung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306908&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3612,Hessen L1-Treffen,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[[""Schnell< Susanne< Prof'in. Dr."", ''], [""Vogel< Rose< Prof'in. Dr."", '']]",Arbeitsgemeinschaft,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=300032&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3613,Mathematische und statistische Methoden für Pharmazeuten,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Numerische Analysis'],[],"[['Crauel< Hans< Apl. Prof. Dr.', '']]",Vorlesung mit Übung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=289880&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3614,Nachklausur zur VL Mathematik 3 für Studierende der Physik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Analysis']",[],"[['Ackermann< Nils< Apl. Prof. Dr.', '']]",Klausur,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307564&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3615,Nachklausur zur VL Mathematik 1 für Studierende der Physik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Analysis']",[],"[['Jarohs< Sven< Dr.', '']]",Klausur,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307718&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3616,Anleitung zur Statistischen Beratung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Stochastik'],[],"[['Schneider< Gaby< Apl. Prof. Dr.', '']]",Proseminar,"BaM-SK-K, MaM-PR2-W",SoSe 2020,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292961&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3617,Analysis auf Mannigfaltigkeiten,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Analysis']",[],"[['Bernig< Andreas< Prof. Dr.', '']]",Vorlesung,BaM-DG-g,SoSe 2020,4.2,9,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291008&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3618,"Vorbesprechung zum Blockseminar  ""Aktuelle Themen zu Kryptographie und Komplexität""",['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Diskrete Mathematik'],[],"[['Schnorr< Claus-Peter< Prof. Dr.', '']]",Sonstige Veranstaltung,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=304664&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3619,Stochastische Prozesse- Übung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Stochastik'],[],"[['Kistler< Nicola< Prof. Dr.', '']]",Übung,"BaM-STO-gs, MaM-STO-gs",SoSe 2020,2,9 CP,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=294769&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3620,Stochastische Prozesse,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Stochastik'],[],"[['Kistler< Nicola< Prof. Dr.', '']]",Vorlesung,"BaM-STO-g, MaM-STO-g",SoSe 2020,4,9,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=294770&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3621,Stochastische Modelle der Populationsgenetik- Übung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Stochastik'],[],"[['Wakolbinger< Anton< Prof. Dr.', '']]",Übung,MaM-STO-k,SoSe 2020,1,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=294785&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3622,Stochastische Modelle der Populationsgenetik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Stochastik'],[],"[['Wakolbinger< Anton< Prof. Dr.', '']]",Vorlesung,MaM-STO-k,SoSe 2020,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=294784&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3623,Statistik 2- Übung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Stochastik'],[],"[['Schneider< Gaby< Apl. Prof. Dr.', '']]",Übung,"BaM-STA-k, MaM-STA-k, M-DS-MG2, STA2",SoSe 2020,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292951&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3624,Seminar zur Numerik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Numerische Analysis'],"[['Eberle-Blick< Sarah< Priv. Doz. Dr.', 'verantwortlich']]","[['von Harrach-Sammet< Bastian< Prof. Dr.', 'begleitend']]",Seminar,"BaM-NUM-gs, MaM-FN-gs",SoSe 2020,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=300117&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3625,Seminar Numerische Verfahren der Finanzmathematik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Numerische Analysis'],"[['Gerstner< Thomas< Prof. Dr.', 'verantwortlich']]",[],Seminar,"BaM-NFM-s, MaM-FNFM-s",SoSe 2020,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=299083&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3626,Seminar Finanzmathematik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Stochastik'],[],"[['Kühn< Christoph< Prof. Dr.', '']]",Seminar,"BaM-SAN-s, MaM-KF-s, MaM-StochAna-s",SoSe 2020,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291233&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3627,Seminar: Algebraische Geometrie,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Institut für Mathematik (IfM)', 'Algebra und Geometrie']","[['Küronya< Alex< Prof.', 'verantwortlich']]",[],Seminar,MaM-AG-s,SoSe 2020,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290906&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3628,Seminar,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Numerische Analysis'],[],"[['Crauel< Hans< Apl. Prof. Dr.', '']]",Seminar,"MaM-DS-s, BaM-DGDS-s",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=289891&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3629,Punkt Konfigurationen- Bewertungen und Anti-Matroide,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Diskrete Mathematik']",[],"[['Sanyal< Raman< Prof. Dr.', '']]",Seminar,MaM-DGAK-k,SoSe 2020,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307614&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3630,Polynome- Übung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Diskrete Mathematik'],"[['Theobald< Thorsten< Prof. Dr.', 'verantwortlich']]",[],Übung,"BaM-DAM, MaM-ADCM",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290489&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3631,Polynome,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Diskrete Mathematik'],[],"[['Theobald< Thorsten< Prof. Dr.', '']]",Vorlesung,"BaM-DAM-k, MaM-ADCM-k",SoSe 2020,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=289783&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3632,Oberseminar Stochastik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Stochastik'],[],"[['Kistler< Nicola< Prof. Dr.', ''], ['Kühn< Christoph< Prof. Dr.', ''], ['Neininger< Ralph< Prof. Dr.', ''], ['Schneider< Gaby< Apl. Prof. Dr.', ''], ['Wakolbinger< Anton< Prof. Dr.', '']]",Seminar/Oberseminar,MaM-K,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292980&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3633,Oberseminar Geometrische Analysis,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Analysis'],[],"[['Bernig< Andreas< Prof. Dr.', ''], ['Weth< Tobias< Prof. Dr.', '']]",Seminar/Oberseminar,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291068&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3634,Oberseminar Diskrete Mathematik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Diskrete Mathematik'],[],"[['Schnorr< Claus-Peter< Prof. Dr.', '']]",Seminar/Oberseminar,MaM-K,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291262&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3635,Oberseminar Angewandte Analysis und Numerik,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Numerische Analysis', 'Analysis']",[],"[['Crauel< Hans< Apl. Prof. Dr.', ''], ['von Harrach-Sammet< Bastian< Prof. Dr.', ''], ['Weth< Tobias< Prof. Dr.', '']]",Arbeitsgemeinschaft,,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=289890&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3636,Oberseminar Algebra und Geometrie,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Institut für Mathematik (IfM)', 'Algebra und Geometrie']",[],"[['Kreck< Matthias< Prof. Dr.', ''], ['Küronya< Alex< Prof.', ''], ['Möller< Martin< Prof. Dr.', ''], ['Stix< Jakob< Prof. Dr.', ''], ['Ulirsch< Martin< Prof. Dr.', ''], ['Werner< Annette< Prof. Dr.', '']]",Seminar/Oberseminar,MaM-K,SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290613&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3637,Oberseminar,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Numerische Analysis'],"[['Gerstner< Thomas< Prof. Dr.', 'verantwortlich']]",[],Seminar/Oberseminar,"BaM-NFM-s, MaM-FNFM-s",SoSe 2020,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301098&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3638,Numerik von Differentialgleichungen,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Numerische Analysis'],"[['von Harrach-Sammet< Bastian< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,"BaM-NUM-g, MaM-FN-g",SoSe 2020,6,9,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=289979&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3639,Nichtlineare partielle Differentialgleichungen zweiter Ordnung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Analysis', 'Fachbereich 12 - Informatik und Mathematik']",[],"[['Weth< Tobias< Prof. Dr.', '']]",Vorlesung mit Übung,"BaM-PDGL-gs, MaM-FPD-gs, L3-HM",SoSe 2020,2,9,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=287812&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3640,Nichtineare Partielle Differentialgleichungen zweiter Ordnung- Übung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Analysis', 'Fachbereich 12 - Informatik und Mathematik']",[],"[['Weth< Tobias< Prof. Dr.', '']]",Übung,"BaM-PDGL-gs, MaM-FPD-gs, L3-HM",SoSe 2020,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=287811&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3641,Markovketten und zufälliges Erzeugen,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Diskrete Mathematik'],[],[],Vorlesung mit Übung,MaM-PRK-k,SoSe 2020,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290583&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3642,Kommutative Algebra- Übung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Algebra und Geometrie'],[],"[['Werner< Annette< Prof. Dr.', '']]",Übung,"BaM-Alg, MaM-AG",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298474&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3643,Kommutative Algebra,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],['Algebra und Geometrie'],"[['Werner< Annette< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,"BaM-Alg-g, MaM-AG-g",SoSe 2020,4,9,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290147&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3644,Fractional Sobolev spaces and boundary value problems- Übung,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Analysis']",[],"[['Jarohs< Sven< Dr.', '']]",Übung,"MaM-FFA-k, MaM-FPD-k",SoSe 2020,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=299860&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3645,Fractional Sobolev spaces and boundary value problems,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Fachbereich 12 - Informatik und Mathematik', 'Analysis']",[],"[['Jarohs< Sven< Dr.', '']]",Vorlesung,"MaM-FFA-k, MaM-FPD-k",SoSe 2020,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=299854&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3646,Forschungs- und Oberseminar,['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik'],"['Institut für Mathematik (IfM)', 'Algebra und Geometrie']",[],"[['Kreck< Matthias< Prof. Dr.', ''], ['Küronya< Alex< Prof.', ''], ['Möller< Martin< Prof. Dr.', ''], ['Stix< Jakob< Prof. Dr.', ''], ['Ulirsch< Martin< Prof. Dr.', ''], ['Werner< Annette< Prof. Dr.', '']]",Seminar/Oberseminar,MaM-K,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290640&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
