,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
1110,Didaktik der Algebra L2/L5 (Ü),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],"[['Rolfes< Tobias< Prof. Dr.', '']]",Übung,M-D1,WiSe 2024/25,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382901&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1111,"Lineare Algebra für L2 / L5, Übungen",['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Algebra und Geometrie'],"[['Ulirsch< Martin< Prof. Dr.', 'verantwortlich']]",[],Übung,"L2M-GL, L5M-GL, M3-LAG",WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382471&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1112,Lineare Algebra für L2 / L5,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Algebra und Geometrie'],"[['Ulirsch< Martin< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,"L2M-GL, L5M-GL, M3-LAG",WiSe 2024/25,4,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382460&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1113,"Elementarmathematik 1, Übungen",['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Algebra und Geometrie'],"[['Stix< Jakob< Prof. Dr.', 'verantwortlich']]",[],Übung,M-EM1,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=382621&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1114,Elementarmathematik 1,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Algebra und Geometrie'],"[['Stix< Jakob< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,M-EM1,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=381989&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1115,Registrierung zum Schwerpunkt in Kunstpädagogik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[[""Gottschalk< Kerstin< Prof'in."", ''], [""Richard< Birgit< Prof'in. Dr."", ''], [""Salihu< Leunora< Prof'in."", '']]",Sonstige Veranstaltung,,WiSe 2024/25,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389275&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1116,Werkstatt Kunst. Ein fachdidaktisches Konzept macht Schule,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],[],"[['Peez< Georg< Prof. Dr.', '']]",Seminar,,WiSe 2024/25,2,"L1 (PO2019) M3=3CPs, L1(PO2023 lang) M4=3CPs, L2/L5 M6=3CPs, L3 M8=3/5CPs, BANF M4=5, MAHF M2=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388775&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1117,Qualitative empirische Forschung in der Kunstpädagogik,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Bereich Didaktik'],[],"[['Peez< Georg< Prof. Dr.', '']]",Seminar,,WiSe 2024/25,2,"L1(PO2019) M3=3CPs, L1(lang) M4=3CPs, L2 M6=3CPs, L3 M8=3/5, L5 M6=3CPs, BANF M4=5CPs, MA M4=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388329&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1118,"keep it moving - Raum, Präsenz, Teilhabe ENTFÄLLT!","['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Bereich Didaktik'],[],"[['Voigt< Frauke< Dr.', '']]",Seminar,,WiSe 2024/25,2,"BANF M4=5, MAHF M2=3/5CPs, L1 (PO2019) M3=3CPs, L2/L5 M6=3CPs, L3 M8=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388614&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1119,Stilles Bild| Fotografie (Künstlerischer Schwerpunkt Neue Medien),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],"[['Gunkel< Katja< Dr.', 'verantwortlich']]",[],Seminar,Künstlerischer Schwerpunkt NM,WiSe 2024/25,3,"L2/L5 M5 4/6CP, L3 M7 4CP, BANF M5 4/7 CP, Master M3 4/6CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389735&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1120,Künstlerisches Projekt Neue Medien,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],"[[""Richard< Birgit< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,KP NM,WiSe 2024/25,3,"L2/L5 M5 4/6CP, L3 M10 4/9CP, BANF M5 4/7CP, Master M6 9CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389728&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1121,Bewegtes Bild|Video (Künstlerischer Schwerpunkt Neue Medien),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],"[['Müller< Jana', 'verantwortlich']]",[],Seminar,Video Schwerpunkt,WiSe 2024/25,3,"L2/L5 M5 4/6CP, L3 M7 4CP, BANF M5 4/7CP, Master M3 4/6 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389761&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1122,Künstliche Natur – natürliche Kunst,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[[""Salihu< Leunora< Prof'in."", '']]",Seminar,,WiSe 2024/25,3,"L2/L5 M5b = 4/6 CP, L3 M6b = 4/7 CP od. M9b (Projekt) = 4/9 CP, BA NF M5b = 4/7 CP, MA M3b = 4/6 CP od. M6b (Projekt) = 9 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389875&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1123,Bewegung in der Skulptur,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[[""Salihu< Leunora< Prof'in."", '']]",Seminar,,WiSe 2024/25,3,"L2/L5 M5b = 4/6 CP, L3 M6b = 4/7 CP od. M9b (Projekt) = 4/9 CP, BA NF M5b = 4/7 CP, MA M3b = 4/6 CP od. M6b (Projekt) = 9 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389874&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1124,Material und Handlung,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Graphik / Malerei']","[[""Gottschalk< Kerstin< Prof'in."", 'verantwortlich']]",[],Seminar,,WiSe 2024/25,3,"L2/L5 M5a/5b=4 CP, L3 M6a/6b=4 CP oder M9a/9b=4 CP, BANF M5=4/7 CP, MAHF M3a=4/6 CP oder M6a=9 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389845&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1125,Aktion und Einbindung,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Graphik / Malerei']","[[""Gottschalk< Kerstin< Prof'in."", 'verantwortlich']]",[],Seminar,,WiSe 2024/25,3,"L2/L5 M5a/5b=4 CP, L3 M6a/6b=4 CP oder M9a/9b=4 CP, BANF M5=4/7 CP, MAHF M3a=4/6 CP oder M6a=9 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389852&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1126,WUNDERTÜTE : INDEPENDENT COMICS UND/ALS KUNST,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],"[[""Kuni< Verena< Prof'in. Dr."", 'verantwortlich'], ['Giesa< Felix< Dr.', 'verantwortlich']]",[],Seminar,S,WiSe 2024/25,2,"Module, Modulpositionen u. Credits: siehe unten im Feld ""Leistungsnachweis""",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389580&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1127,TAKE CARE (I),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],"[['Kreckel< Nicole < M.A.', 'verantwortlich']]",[],Seminar mit Proseminar,PS/S,WiSe 2024/25,2,"Module, Modulpositionen u. Credits: siehe unten im Feld ""Leistungsnachweis""",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389773&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1128,[Space] + [Shift] + [Enter] : Räume der Kunst,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],"[['Hölting< Talida', 'verantwortlich']]",[],Seminar mit Proseminar,,WiSe 2024/25,2,"Module, Modulpositionen u. Credits: siehe unten im Feld ""Leistungsnachweis""",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=391511&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1129,Exkursion Biennale Venedig / Betrachtung von Originalen,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[[""Salihu< Leunora< Prof'in."", '']]",Exkursion,,WiSe 2024/25,3,"L2/L5 M2=3 CP oder M4=3 CP, L3 M2=3 CP oder M6=3 CP oder M9=3 CP, BANF M2=5 CP oder M6=3 CP, MAHF M3=3+3 CP oder M6=3+3 CP oder M8-LFP=3+2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389877&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1130,Exkursion Biennale Venedig / Betrachtung von Originalen,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Graphik / Malerei', 'Bereich Plastik']","[[""Gottschalk< Kerstin< Prof'in."", 'verantwortlich']]",[],Exkursion,,WiSe 2024/25,3,"L2/L5 M2=3 CP oder M4=3 CP, L3 M2=3 CP oder M6=3 CP oder M9=3 CP, BANF M2=5 CP oder M6=3 CP, MAHF M3=3+3 CP oder M6=3+3 CP oder M8-LFP=3+2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389857&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1131,Entwicklung ästhetischen Verhaltens von Kindern und Jugendlichen,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],[],"[['Peez< Georg< Prof. Dr.', '']]",Seminar,,WiSe 2024/25,2,"L1(PO2019) M3=3CPs, L1(PO2023, Langf.) M4=3CP, L2/L5 M4=3CPs, L3 M4=3CPs, BANF M4=5CPs, MA M2=3/5CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388346&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1132,Einsatz digitaler Medien im Kunstunterricht der Sekundarstufen I und II,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Kunstpädagogik'],[],"[['Camuka< Ahmet< Dr.', '']]",Fach-/Didaktische Übung,,WiSe 2024/25,3,"L1 (PO2019) M2=4CPs, L1 (PO2023, Langf.) M2=4CPs, M3=4CPs, L2/L5 M4=4CPs, L3 M4=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=391283&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1133,"Der schulintegrierte Malraum - Theorie, Konzept und Praxis",['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Kunstpädagogik'],[],"[['Klain< Anna', ''], ['Rebmann< Yvonne', '']]",Fach-/Didaktische Übung,,WiSe 2024/25,3,"L1(PO2019) M2=4CPs, L1(PO2023, Langf.) M2=4CPs, M3=4CPs, L2/L5 M4=4CPs, L3 M4=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388613&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1134,Blickwechsel: Transkulturelle Perspektiven in der Kunst,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Hörsaalverwaltung Westend']",[],"[['Al-Azzam< Hashim< Dr.', '']]",Seminar mit Proseminar,,WiSe 2024/25,2,"Module, Modulpositionen u. Credits: siehe unten im Feld ""Leistungsnachweis""",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=402312&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1135,BILDER-BÜCHER : ZEIGEN – MITTELN – MACHEN,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],"[[""Kuni< Verena< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,S,WiSe 2024/25,2,"Module, Modulpositionen u. Credits: siehe unten im Feld ""Leistungsnachweis""",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389582&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1136,Material und Methoden,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Fabis< Jeannette', '']]",Proseminar,,WiSe 2024/25,3,"L1 M2 = 3CP, L2 M3 = 3CP, L3 M3 = 3CP, L5 M3 = 3 CP, BA NF M3 = 2+3CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389872&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1137,Grundlagen der Plastik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Hanel< Tillmann', '']]",Proseminar,,WiSe 2024/25,3,"L1 M2 = 3CP, L2 M3 = 3CP, L3 M3 = 3CP, L5 M3 = 3 CP, BA NF M3 = 2+3CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389886&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1138,Die vertraute Form,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Lawrenz< Theresa', '']]",Proseminar,,WiSe 2024/25,3,"L1 M2 = 3CP, L2 M3 = 3CP, L3 M3 = 3CP, L5 M3 = 3 CP, BA NF M3 = 2+3CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389866&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1139,Crossmedia - Grundlagen des Gestaltens Neue Medien,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],"[['Hanel< Tillmann', 'verantwortlich']]",[],Proseminar,Crossmedia,WiSe 2024/25,3,"L1 M2=3CP, L2/L5 M3=3CP, L3 M3=3CP, BANF M3=2+3CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389712&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1140,"Yes, ""Gnitniap"" spelled backwards is ""Painting"".","['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Graphik / Malerei']","[['Pohl< Jan Christian', 'verantwortlich']]",[],Proseminar,,WiSe 2024/25,3,"L1 M2 = 3 CP, L2/L5 M3 = 3 CP, L3 M3 = 3 CP, BA NF M3 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389813&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1141,Grundlagen der Malerei,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Kunstpädagogik', 'Bereich Graphik / Malerei']","[['Hanel< Tillmann', 'verantwortlich']]",[],Proseminar,,WiSe 2024/25,3,"L1 M2 = 3 CP, L2/L5 M3 = 3 CP, L3 M3 = 3 CP, BA NF M3 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389878&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1142,Ausdrucksformen einer Zeichnung,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Graphik / Malerei']","[['Lohmann< Kristin', 'verantwortlich']]",[],Proseminar,,WiSe 2024/25,3,"L1 M2 = 3 CP, L2/L5 M3 = 3 CP, L3 M3 = 3 CP, BA NF M3 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389812&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1143,L1-ÄB:I: Ringvorlesung Ästhetische Bildung,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften']",['Institut für Pädagogik der Elementar- und Primarstufe (WE II)'],[],"[['Zühlke< Maren< Dr.', '']]",Vorlesung,,WiSe 2024/25,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=390435&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1144,Kunstvermittlung im Museum,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Agethen< Ann-Cathrin', '']]",Fach-/Didaktische Übung,,WiSe 2024/25,2,"L1 (PO2023 Kurzfach): M2=2CP, L2/L5 M2=2CPs, L3 M2=2CPs, M4=4CPs, BANF M4=2CPs, MA M2=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388615&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1145,Kunstpädagogik mit therapeutischen Zielsetzungen für Kindheit und Adoleszenz,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Gast - von der Haar< Nicola', '']]",Fach-/Didaktische Übung,,WiSe 2024/25,2,"L1 (PO2023 Kurzfach): M2=2CP, L2/L5 M2=2CPs, L3 M2=2CPs, M4=4CPs, BANF M4=2CPs, MA M2=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=391284&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1146,Kunstorte erkunden,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Didaktik']",[],"[['Schöwel< Katja', '']]",Fach-/Didaktische Übung,,WiSe 2024/25,2,"L1 (PO2023 Kurzfach): M2=2CP, L2/L5 M2=2CPs, L3 M2=2CPs, M4=4CPs, BANF M4=2CPs, MA M2=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388612&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1147,Kulturelle Bildung in der Praxis: außerschulische Vermittlungsfelder und non-formale Settings,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],[],"[['Sandel< Lena < M.A.', '']]",Fach-/Didaktische Übung,,WiSe 2024/25,2,"L1 (PO2023 Kurzfach): M2=2CP, L2/L5 M2=2CPs, L3 M2=2CPs, BANF M4=2CPs, MA M2=3CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388610&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1148,Interaktive Erlebnisse. Medienintegration in Frankfurter Museen?,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Kunstpädagogik'],"[[""Richard< Birgit< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,,WiSe 2024/25,,"L1 M1 3 CP, L2/L5 M2 3 CP, L3 M2 3 CP, L3 M5 3CP, L3 M7 3 CP, L3 M10 3 CP, BANF M2 4 CP, BANF M6 3 CP, Master M1 3 CP, Master M3 3+3 CP, Master M4 5 CP, Master M6 3+3 CP, Master M7 3 CP, Master M8 3+2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389769&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1149,Vom Gegenständlichen zur Abstraktion in der Plastik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Kunt< Levent', '']]",Übung,,WiSe 2024/25,2,"L1 M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=390791&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1150,Vom Alltagsgegenstand zur künstlerischen Plastik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Kunt< Levent', '']]",Übung,,WiSe 2024/25,2,"L1 M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=390790&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1151,Tiefdruck,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Graphik / Malerei']","[['Borchhardt< Iris', 'verantwortlich']]",[],Übung,,WiSe 2024/25,2,"L1 M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389818&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1152,Ins Netz gegangen,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Kunstpädagogik', 'Bereich Plastik']",[],"[['Lawrenz< Theresa', '']]",Übung,,WiSe 2024/25,2,"L1 M1 = 2 CP, L2/L5 M1 = 2 CP, L3 M1 = 2 CP, BA NF M1 = 2 CP",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389856&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
