,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
4402,Qualitative Sozialforschung II - MA,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Glenk< Felix', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379362&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4403,Forschungsprojekt II - BA,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Ljubic< Phil-Lukas', 'verantwortlich']]",[],Übung,,SoSe 2024,2,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379315&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4404,Forschungsprojekt I - BA,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Cermak< Nora', 'verantwortlich'], ['Glenk< Felix', 'verantwortlich'], ['Vogt< Lutz< Apl. Prof. Dr.', 'verantwortlich']]",[],Übung,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379076&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4405,Forschungsfragen - MA,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Englert< Christoph< Prof. Dr.', 'verantwortlich'], ['Gugutzer< Robert< Prof. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379075&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4406,Angewandte Statistik - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Baumgärtner< Sören< Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379072&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4407,Medizinische & leistungsphysiologische Aspekte der Ernährung - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Engeroff< Tobias< Priv. Doz. Dr. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379385&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4408,Angewandte Ernährungswissenschaft - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Engeroff< Tobias< Priv. Doz. Dr. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379309&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4409,Vertiefung Natur- und Lebenswissenschaften - BA,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Fleddermann< Marie-Therese< Dr.', 'verantwortlich'], ['Skutschik< Christoph', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379375&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4410,Trainingswissenschaft - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[[""Zentgraf< Karen< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379080&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4411,Trainingssteuerung im Breiten- & Leistungssport - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Fleddermann< Marie-Therese< Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379081&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4412,Sportwissenschaftliche Diagnostik I - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Reichert< Lukas', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379078&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4413,Evidenzbasierte Trainingssteuerung - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[[""Zentgraf< Karen< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379082&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4414,Angewandte Trainingswissenschaft - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[[""Zentgraf< Karen< Prof'in. Dr."", 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379079&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4415,Sporttheraphie bei chronischen Erkrankungen - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Vogt< Lutz< Apl. Prof. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379364&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4416,Medizinische Trainingstherapie - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Vogt< Lutz< Apl. Prof. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379357&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4417,Masterkolloquium - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Behringer< Michael< Univ.-Prof. Dr. Dr.', 'verantwortlich']]",[],Kolloquium,,SoSe 2024,,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387839&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4418,Evidenzbasierte Therapie in der Sportmedizin - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Stein< Thomas< Prof. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=378944&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4419,Vertiefung Sportpsychologie - MA,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Englert< Christoph< Prof. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379369&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4420,Sportpsychologische Diagnostik,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],[],"[['Englert< Christoph< Prof. Dr.', '']]",Sonstige Veranstaltung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379530&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4421,Angewandte Sportpsychologie - MSc,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Baumgärtner< Sören< Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379071&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4422,"Vertiefung Sportsoziologie - MA (""Sport und Sucht"")","['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Institut für Sportwissenschaften'],"[['Gugutzer< Robert< Prof. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379077&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4423,Vertiefung Sportpädagogik - MA,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Sportwissenschaften'],"[['Olmesdahl< Kim', 'verantwortlich']]",[],Seminar,,SoSe 2024,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379383&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4424,"EW-BA 13/14: Soziale Wahrnehmung im pädagogischen Alltag: Einstellungen, Vorurteile, Stereotype & Diskriminierung",['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Hörsaalverwaltung Westend', 'Pädagogische Psychologie']",[],"[['Jörg< Verena < MSc.', ''], ['Schell< Charlotte < MSc.', '']]",Seminar (Blockveranstaltung),,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=374145&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4425,EW-BA 13/14: Lernen mit digitalen Medien und digitale Bildung,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Hörsaalverwaltung Westend']",[],[],Seminar (Blockveranstaltung),,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=385502&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4426,EW-BA 13/14: Kommunikation und Interaktion in pädagogischen Praxiskontexten,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Psychologie'],"[['Fabriz< Sabine< Dr.< Dipl.-Psych.', 'verantwortlich'], ['Machura< Ina Alexandra< Dr.', 'verantwortlich']]",[],Seminar,EW-BA 13/14: Kommunikation und Interaktion in pädagogischen Praxiskontexten,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372304&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4427,EW-BA 13/14: Grundlagen systemischen Coachings,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Institut für Psychologie', 'Hörsaalverwaltung Westend']","[['Schulze-Vorberg< Lukas< Dr.< Staatsex.', 'verantwortlich']]",[],Seminar (Blockveranstaltung),,SoSe 2024,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379567&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4428,Disputation Julia Beitner,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Fachbereich 5 - Psychologie und Sportwissenschaften', 'Institut für Psychologie']",[],[],Einzeltermin,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389239&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4429,Veranstaltungen des IKH (PEG 1.G 147),['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Institut für Psychologie'],[],"[['Horz< Holger< Prof. Dr.< Dipl.-Psych.', '']]",Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371060&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4430,Talk,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Neurokognitive Psychologie', 'Hörsaalverwaltung Westend']","[['Fiebach< Christian< Prof. Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Vortrag/Vortragsreihe/Gastvortrag,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388119&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4431,SEM-Projekt,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Pädagogische Psychologie'],[],"[['Andreas< Arianne Lydia < Psych.-MSc.', ''], ['Menz< Mirjam < MSc.-Psych.', '']]",Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=380448&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4432,PsyMSc3B - Raumbuchung,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],[],Seminar,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=385811&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4433,"PsyMSc 3A(Kog.): Cogito Ergo Sum - Klausur, Termin 01",['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Allgemeine Psychologie II', 'Hörsaalverwaltung Westend']",[],[],Klausur,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387029&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4434,PsyMSc1 mündliche Prüfungen,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Psychologische Methodenlehre, Evaluation und Forschungsmethodik']",[],"[['Klein< Andreas< Prof. Dr.', '']]",Klausur,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=378813&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4435,PsyBSc 7: Statistik II - Tutorien,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Psychologische Methodenlehre, Evaluation und Forschungsmethodik']",[],[],Tutorium,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=385600&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4436,PsyBSc 7: Statistik II - Gruppe 8,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Psychologische Methodenlehre, Evaluation und Forschungsmethodik']",[],[],Praktikum,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=385509&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4437,PsyBSc5 - Raumbuchung Gr. 6,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],[],Seminar,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=385823&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4438,PsyBSc 4: Allgemeine Psychologie I - Klausur Termin 2,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Allgemeine Psychologie I'],[],[],Klausur,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377749&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4439,PsyBSc 2: Statistik I - Klausur Termin 02,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Psychologische Methoden mit interdisziplinärer Ausrichtung'],[],[],Klausur,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=386450&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4440,PsyBSc19B Prüfungen,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],"[['van Dick< Rolf< Prof. Dr.', '']]",Einzeltermin,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389930&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4441,PsyBSc18a Gruppenübergreifende Veranstaltung,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Klinische Psychologie und Psychotherapie'],[],"[['Guderian< Anna < M.A.', ''], ['Szota< Katharina< Dr.', '']]",Seminar,,SoSe 2024,2,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388691&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4442,PsyBSc 11: Allgemeine Psychologie II - Klausur Termin 2,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Allgemeine Psychologie II'],[],[],Klausur,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377746&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4443,Prüfungsvorbesprechung Dr. Püttmann,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Pädagogische Psychologie'],"[['Püttmann< Anita< Dr.< Dipl.-Psych.', 'verantwortlich']]",[],Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377447&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4444,Probevorträge Wien,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],"[['van Dick< Rolf< Prof. Dr.', '']]",Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=395491&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4445,Meeting KDG,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],"[['van Dick< Rolf< Prof. Dr.', '']]",Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=386353&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4446,Klausur PsyBSc16 Termin 1,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Arbeits- und Organisationspsychologie'],[],"[['Kühnel< Jana < Prof. Dr.', '']]",Klausur,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387939&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4447,Hearings,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Fachbereich 5 - Psychologie und Sportwissenschaften', 'Hörsaalverwaltung Westend']",[],"[['van Dick< Rolf< Prof. Dr.', '']]",Einzeltermin,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=389386&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4448,Disputation Probe,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],"[['van Dick< Rolf< Prof. Dr.', '']]",Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=384694&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4449,DFG-Netzwerk SeReNe Treffen,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']","[[""Dignath< Charlotte< Prof'in. Dr.< Dipl.-Psych."", 'verantwortlich']]",[],Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=386634&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4450,CLBO Treffen,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],"[['Bibic< Kira < M.Sc.', '']]",Einzeltermin,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379308&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4451,Besprechung Baumeister,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],"[['van Dick< Rolf< Prof. Dr.', '']]",Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388341&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4452,Bachelordays,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Sozialpsychologie'],[],"[['van Dick< Rolf< Prof. Dr.', '']]",Einzeltermin,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=380535&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4453,Ausweichtermin Prof. Schulze,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Pädagogische Psychologie'],[],"[['Aguilera Maté< Carmen Maria < Dipl.-Psych.', '']]",Anleitung zum wiss. Arbeiten,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388262&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4454,Arbeits- und Organisationspsychologie,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Allgemeine Psychologie I'],[],[],Einzeltermin,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=388136&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4455,Arbeitsbereichstreffen,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Pädagogische Psychologie'],[],"[[""Vollmeyer< Regina< Prof'in. Dr.< Dipl.-Psych."", '']]",Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=379563&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4456,A&O Meeting,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Arbeits- und Organisationspsychologie'],[],[],Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=387566&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4457,ALI-Projekt,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Pädagogische Psychologie', 'Hörsaalverwaltung Westend']",[],"[['Fabriz< Sabine< Dr.< Dipl.-Psych.', '']]",Besprechung,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=390430&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4458,Akademische Absolventenfeier,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Fachbereich 5 - Psychologie und Sportwissenschaften', 'Institut für Psychologie', 'Hörsaalverwaltung Westend']",[],[],Einzeltermin,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=377143&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4459,Wissenschafts- Praxiskolloquium,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Sozialpsychologie', 'Arbeits- und Organisationspsychologie', 'Institut für Psychologie']",[],"[['van Dick< Rolf< Prof. Dr.', '']]",Kolloquium,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=371227&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4460,PsyMSc 8 / KliPPsMSc 12: Kolloquium Differentielle Psychologie und Psychologische Diagnostik / Kolloquium Abteilung Psychologische Methoden mit interdisziplinärer Ausrichtung,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],"['Differentielle Psychologie und Psychologische Diagnostik', 'Hörsaalverwaltung Westend']",[],"[['Bongard< Stephan< Apl. Prof. Dr.', ''], ['Rohrmann< Sonja< Dr.< Prof.', ''], ['Schultze< Martin< Prof. Dr.', '']]",Kolloquium,,SoSe 2024,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=373388&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4461,PsyBSc 21 / PsyMSc 8: Propädeutikum/Kolloquium: Neurokognitive Psychologie,['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften'],['Neurokognitive Psychologie'],[],"[['Fiebach< Christian< Prof. Dr.< Dipl.-Psych.', ''], ['Taylor< Jack< Dr.', '']]",Kolloquium,PsyBSc 21 / PsyMSc 8,SoSe 2024,,15/30,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=372832&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
