,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
2833,Einführung in die Physik B2 für Nebenfachstudierende,"['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften', 'Lehrveranstaltungen des Fachbereichs 13 - Physik']",['Institut für Angewandte Physik'],[],"[['Podlech< Holger< Prof. Dr.', '']]",Vorlesung mit Übung,NFPHY-VB2,SoSe 2023,3,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=349597&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2834,2. Klausur zur Vorlesung Einführung in die Physik B1 für Nebenfachstudierende,"['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften', 'Lehrveranstaltungen des Fachbereichs 13 - Physik']",['Institut für Angewandte Physik'],[],"[['Jacoby< Joachim< Prof. Dr.', '']]",Klausur,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=352837&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2835,Allgemeine und Anorganische Chemie für Studierende der Naturwissenschaften (S),"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Institut für Anorganische und Analytische Chemie'],[],"[['Buchsbaum< Christian< Dr.', '']]",Seminar,Sem AAC,SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351505&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2836,Allgemeine und Anorganische Chemie für Studierende der Naturwissenschaften (Pr) Mrz/Apr23,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Institut für Anorganische und Analytische Chemie'],[],"[['Buchsbaum< Christian< Dr.', 'begleitend']]",Praktikum,PR AAC,SoSe 2023,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=358960&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2837,°Allgemeine und Anorganische Chemie für Studierende der Naturwissenschaften (Pr) Aug23,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Institut für Anorganische und Analytische Chemie'],[],"[['Buchsbaum< Christian< Dr.', 'begleitend']]",Praktikum,PR AAC,SoSe 2023,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351506&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2838,Klausur zum Praktikum Allgemeine und Anorganische Chemie für Studierende der Naturwissenschaften,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften']",['Institut für Anorganische und Analytische Chemie'],"[['Buchsbaum< Christian< Dr.', 'verantwortlich']]",[],Klausur,Allg. u. Anorg. Chem. f. Naturwiss. u. Lehramtskand.,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351528&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2839,Vorkurs Chemie für Mediziner und Zahnmediziner für Studienanfänger,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Didaktik der Chemie'],[],"[['Grünewald< Christian< Dr.', '']]",Einführungsveranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=357688&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2840,Physik-Vorkurs für Studierende der Naturwissenschaften,"['Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Theoretische Physik'],[],"[['Dörner< Reinhard< Prof. Dr.', '']]",Vorlesung mit Übung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=355060&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2841,AG Treffen GO NaLe,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']","[['Bertulat< Bianca < Dr.', 'verantwortlich']]",[],Besprechung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=366960&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2842,Fachschaft GO NaLe,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']",[],"[['Bertulat< Bianca < Dr.', '']]",Besprechung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=365975&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2843,GO-Mentoren Workshop,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']","[['Bertulat< Bianca < Dr.', 'verantwortlich']]",[],Kurs/Workshop,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=369967&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2844,GO-Berufsfeldorientierung 2023,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']","[['Bertulat< Bianca < Dr.', 'verantwortlich']]",[],Tagung/Symposium,GO-NL-BO,SoSe 2023,1,1,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351419&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2845,Vorkurs Chemie für Studierende der Naturwissenschaften WS23/24,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Didaktik der Chemie'],[],"[['Hellwig< Nils< Dr.', '']]",Einführungsveranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=357687&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2846,Quantitative Forschungsmethoden - BA,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften']",['Institut für Sportwissenschaften'],"[['Ennigkeit< Fabienne< Dr.', 'verantwortlich'], ['Ljubic< Phil-Lukas', 'verantwortlich']]",[],Vorlesung mit Übung,,SoSe 2023,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=355162&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2847,Physiologie - BA,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Institut für Sportwissenschaften'],"[['Behringer< Michael< Univ.-Prof. Dr. Dr.', 'verantwortlich']]",[],Vorlesung,,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=354964&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2848,Sportsoziologie - BA,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Institut für Sportwissenschaften'],"[['Gugutzer< Robert< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=354967&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2849,Sportpädagogik - BA,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie']",['Institut für Sportwissenschaften'],"[['Gaum< Christian< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=354966&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2850,Methoden in der Physischen Geographie,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie']",['Institut für Physische Geographie'],"[['Dambeck< Rainer< Dr.', 'verantwortlich'], ['Hickler< Thomas< Univ.-Prof. Dr.', 'verantwortlich'], ['Irl< Severin< Univ.-Prof. Dr.', 'verantwortlich'], ['Kneier< Fabian< Dr.', 'verantwortlich'], [""Meyer< Nele< Univ.-Prof'in Dr."", 'verantwortlich'], ['Müller Schmied< Hannes< Dr.', 'verantwortlich']]",[],Vorlesung,"GEO-B5 - 2, WP GEOW-BSc ab 3",SoSe 2023,1,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=350065&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2851,Geologische Karten und Profile [PO 2020: BP3- PO 2012: BP1-1],"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Geowissenschaften'],"[['Kirst< Frederik< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,,SoSe 2023,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=355783&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2852,Einführung in die Biophysik (Wahlpflichtveranstaltung für Studierende der Physik- Chemie und Biochemie),"['Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biophysik'],"[['Bredenbeck< Jens< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,,SoSe 2023,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=356362&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2853,Übung zur Vorlesung: (EMetA) Allgemeine Klimatologie,"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Atmosphäre und Umwelt'],[],"[[""Possner Lowdon< Anna< Prof'in. Dr."", '']]",Übung,EMetA,SoSe 2023,1,4 (für  Vorlesung mit Übung),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=353012&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2854,Klausur: (EMetA) Allgemeine Klimatologie,"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Atmosphäre und Umwelt'],[],"[[""Possner Lowdon< Anna< Prof'in. Dr."", '']]",Klausur,EMetA,SoSe 2023,2,4 (für  Vorlesung mit Übung),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=375227&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2855,(EMetA) Allgemeine Klimatologie,"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Atmosphäre und Umwelt'],[],"[[""Possner Lowdon< Anna< Prof'in. Dr."", '']]",Vorlesung mit Übung,EMetA,SoSe 2023,2,4 (für  Vorlesung mit Übung),https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=353047&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2856,1.6 Tutorium Molekularbiologie II,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Biochemie'],"[['Pos< Klaas Martinus< Univ.-Prof. Dr.', 'verantwortlich']]",[],Übung,1.6 DNA und Genexpression-Tutorium,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=350863&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2857,GO Natur-& Lebenswissenschaften Mentoring II,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']","[['Bertulat< Bianca < Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2023,1,1,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351388&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2858,Mathematik und kritischer Umgang mit Daten II,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']",[],[],Seminar mit Übung,,SoSe 2023,2,"1,5",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351397&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2859,Einführungsveranstaltung für Pharmazeuten,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Institut für Pharmakologie und Klinische Pharmazie', 'Institut für Pharmazeutische Chemie', 'Institut für Pharmazeutische Technologie', 'Institut für Pharmazeutische Biologie']",[],[],Einführungsveranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=350396&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2860,Einführung QIS/LSF Anmeldung für Pharmazeuten und andere,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Fachbereich 14 - Biochemie, Chemie und Pharmazie']",[],"[['Lill< Andreas< Dr.', '']]",Einführungsveranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351973&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2861,Einführungs- und Orientierungsveranstaltung Master AMF,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['keine öffentliche Person', ''], ['Hofmann< Bettina< Dr.', '']]",Orientierungs-/Informationsveranstaltung,,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=362649&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2862,Wirkstoffdesign,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Wirkstoffdesign'],[],"[['Proschak< Eugen< Prof. Dr.', '']]",Vorlesung,IX,SoSe 2023,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351898&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2863,Legal Aspects,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Binger< Michael< Hon. Prof. Dr.', ''], ['Heinzel< Peter< Dr.', '']]",Seminar,IX,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351888&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2864,Klinische Pharmazie III - Wissenschaftliche Arzneimittelbewertung (Fertigarzneimittelseminar),"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmakologie und Klinische Pharmazie'],"[['Klein< Jochen< Univ.-Prof. Dr.', 'verantwortlich']]","[['Dingermann< Theo< Prof. Dr.', ''], ['keine öffentliche Person', ''], ['Karas< Michael< Univ.-Prof. Dr.', ''], ['Marschalek< Rolf< Univ.-Prof. Dr.', ''], ['Proschak< Eugen< Prof. Dr.', ''], ['Schmidtko< Achim< Prof. Dr. Dr.', ''], ['Schubert-Zsilavecz< Manfred< Univ.-Prof. Dr.', ''], ['Steinhilber< Dieter< Univ.-Prof. Dr.', ''], [""Windbergs< Maike< Univ.-Prof'in Dr."", '']]",Seminar,67c,SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351579&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2865,Case Study,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Wirkstoffdesign'],[],"[['Proschak< Eugen< Prof. Dr.', '']]",Seminar,IX,SoSe 2023,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351878&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2866,Aktuelle Aspekte der Wirkstoff- und Arzneimittelentwicklung,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Hofmann< Bettina< Dr.', '']]",Seminar,IX,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351872&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2867,Biopharmazie einschließlich arzneiformenbezogene Pharmakokinetik,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Technologie'],[],"[[""Windbergs< Maike< Univ.-Prof'in Dr."", '']]",Seminar,63,SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351611&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2868,Biopharmazie einschließlich arzneiformenbezogene Pharmakokinetik,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Technologie'],[],"[[""Windbergs< Maike< Univ.-Prof'in Dr."", '']]",Vorlesung,61 - Biopharmazie,SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351610&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2869,Pharmazeutische Biologie: biogene Arzneistoffe (Rekombinante Wirkstoffe),"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Biologie'],[],"[['keine öffentliche Person', '']]",Vorlesung,"47,59,71 - Pharmazeutische Biologie II",SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=350366&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2870,Biochemische Untersuchungsmethoden,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Knapp< Stefan< Univ.-Prof. Dr.', 'verantwortlich']]","[['Sorg< Bernd< Dr.< Akad. Oberrat', 'begleitend']]",Seminar,53,SoSe 2023,1.4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351875&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2871,Biochemische Untersuchungsmethoden,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Biochemie für Pharmazeuten'],"[['Knapp< Stefan< Univ.-Prof. Dr.', 'verantwortlich']]","[['Sorg< Bernd< Dr.< Akad. Oberrat', 'begleitend']]",Praktikum,53,SoSe 2023,5.6,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351874&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2872,Biochemie und Molekularbiologie Teil 2,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Knapp< Stefan< Univ.-Prof. Dr.', '']]",Vorlesung,46 - Biochemische Grundlagen der Arzneistoffwirkung,SoSe 2023,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351876&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2873,Biochemie und Molekularbiologie Teil 1,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Sorg< Bernd< Dr.< Akad. Oberrat', '']]",Vorlesung,40 - Biochemische Grundlagen der Arzneistoffwirkung,SoSe 2023,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351877&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2874,Arzneistoffanalytik unter besonderer Berücksichtigung der Arzneibücher (Qualitätskontrolle und -sicherung bei Arzneistoffen) und der entsprechenden Normen für Medizinprodukte,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Steinhilber< Dieter< Univ.-Prof. Dr.', 'verantwortlich']]","[['Kahnt (Fischer)< Astrid< Dr.', ''], ['Tawab< Mona< Apl. Prof. Dr.', '']]",Praktikum,43,SoSe 2023,6.4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351880&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2875,Arzneistoffanalytik unter besonderer Berücksichtigung der Arzneibücher (Qualitätskontrolle und -sicherung bei Arzneistoffen) und der entsprechenden Normen für Medizinprodukte,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Steinhilber< Dieter< Univ.-Prof. Dr.', 'verantwortlich']]","[['Kahnt (Fischer)< Astrid< Dr.', 'begleitend'], ['Tawab< Mona< Apl. Prof. Dr.', '']]",Seminar,43 - Arzneistoffanalytik,SoSe 2023,1.6,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351879&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2876,Arzneimittelanalytik- Drug-Monitoring- toxikologische und umweltrelevante Untersuchungen Teil 1,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Steinhilber< Dieter< Univ.-Prof. Dr.', 'verantwortlich']]","[['Hofmann< Bettina< Dr.', '']]",Seminar,44,SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351868&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2877,Arzneimittelanalytik- Drug-Monitoring- toxikologische und umweltrelevante Untersuchungen Teil 1,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Steinhilber< Dieter< Univ.-Prof. Dr.', 'verantwortlich']]","[['Hofmann< Bettina< Dr.', '']]",Praktikum,44,SoSe 2023,8,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351867&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2878,Pharmakologisch-toxikologischer Demonstrationskurs,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmakologie und Klinische Pharmazie'],"[['Schmidtko< Achim< Prof. Dr. Dr.', 'verantwortlich']]","[['Lu< Ruirui< Dr.', 'begleitend']]",Seminar,52 - Pharmakolog.-toxikolog. Demonstrationskurs für Studenten der Pharmazie,SoSe 2023,6,"4,5",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351587&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2879,Grundlagen der Arzneiformenlehre,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Technologie'],[],"[['Schiller< Stefan< Prof. Dr.', '']]",Vorlesung,,SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351617&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2880,Pharmazeutische/Medizinische Chemie III,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],"[['Steinhilber< Dieter< Univ.-Prof. Dr.', 'verantwortlich']]",[],Vorlesung (Hauptveranstaltung),"38, 48, 60, 72 - Pharm. Chemie III",SoSe 2023,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351896&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2881,Einführungsseminar II für Masterstudierende,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],[],Seminar,I,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351884&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2882,Einführungsseminar I für Masterstudierende,"['Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Chemie'],[],"[['Hofmann< Bettina< Dr.', '']]",Seminar,I,SoSe 2023,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=351886&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
