,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
1274,Fachdidaktik: Texterschließung und Interpretation im Altsprachlichen Unterricht,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Brandis< Veronika< Dr.', 'verantwortlich']]",[],Proseminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331380&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1275,Mensch und Welt im lateinischen Wortschatz,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Bernsdorff< Hans< Univ.-Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=332645&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1276,Heldengestalten im Epos,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Hinzer-AlHasan< Bianca Korinna', 'verantwortlich']]",[],Anleitung zum wiss. Arbeiten,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=330721&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1277,Lateinische Lektüre: Briefe,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Fischer< Manuel', 'verantwortlich']]",[],Übung,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=338408&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1278,Cicero- Academica,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Bernsdorff< Hans< Univ.-Prof. Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331432&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1279,Exkursionsvorbereitung: Europabegriff in Antike und Früher Neuzeit,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Klassische Philologie'],"[['Brandis< Veronika< Dr.', 'verantwortlich'], ['Seidel< Robert< Univ.-Prof. Dr.', 'verantwortlich']]",[],Seminar,"LA alte PO: L3: FW 5,2(+3), FW 6,2, LA neue PO: L3: FW 6,2, FW 7,2, GER Q-6, GER O-2, MA-2, MA-4, MA-5, MA-6",SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331359&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1280,Herodot,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Paulsen< Thomas< Univ.-Prof. Dr.', 'verantwortlich']]",[],Vorlesung,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331349&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1281,Griechisch für Latinisten: Lukian- Wahre Geschichten,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Brandis< Veronika< Dr.', 'verantwortlich']]",[],Übung,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331345&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1282,Lateinische Sprach- und Stilübungen II,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Brandis< Veronika< Dr.', 'verantwortlich']]",[],Übung,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331235&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1283,Lateinische Sprach- und Stilübungen I,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Rumpf< Lorenz< Prof. Dr.', 'verantwortlich']]",[],Übung,,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331459&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1284,Vergil- Georgica,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Schmidt< Yasmin< Dr.', 'verantwortlich']]",[],Proseminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331502&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1285,Ovid- Metamorphosen,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Lachnit< Anja', 'verantwortlich']]",[],Übung,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331425&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1286,Curtius Rufus,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Paulsen< Thomas< Univ.-Prof. Dr.', 'verantwortlich']]",[],Proseminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331414&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1287,Cicero- Reden gegen Catilina und Dankesreden an Senat und Volk,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Lachnit< Anja', 'verantwortlich']]",[],Übung,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336613&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1288,Lateinisches Propädeutikum,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Schaaf< Katharina', 'verantwortlich']]",[],Übung,,SoSe 2022,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331247&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1289,Einführung in das Studium der Klassischen Philologie,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Bernsdorff< Hans< Univ.-Prof. Dr.', 'verantwortlich']]",[],Übung,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=331367&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1290,Ästhetik/en der Gegenwart (Reload),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Bereich Neue Medien'],"[['Gunkel< Katja< Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2022,3,"L3 M7=3 CPs, L3 M10=3CPs,  BA KMKB NF  M5=5/6 CPs,  MA KMKB M6=3+3 CPs, MA KMKB M7=3 CPs",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=338510&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1291,Kulturanthropologie,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],[],[],Seminar,,SoSe 2022,2,L3 M5=3CPs,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=343861&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1292,IMAG(IN)ING THE CITY – STADT UND/ALS BILD,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Kunstpädagogik'],[],"[[""Kuni< Verena< Prof'in. Dr."", '']]",Vorlesung mit Seminar,,SoSe 2022,2,Credits - Siehe Inhalt-Kommentar,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=342466&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1293,Religion- Kirche und Medien,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Valentin< Joachim< Apl. Prof. Dr.', '']]",Seminar,"MA-RK-M4-Lv2, MA-RK-M8-Lv1, L3-M8d, MA-RP-M8a, MA-RP-M8b",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337670&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1294,Konfessionell-Kooperatives-Forschungskolloquium,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[[""Pirker< Viera< Prof'in. Dr."", '']]",Kolloquium,"MA-RK-M8-Lv1, L3-M8d",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337676&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1295,Glaubensgespräche und theologische Auseinandersetzung zwischen Juden- Christen und Muslime im Mittelalter,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],"[['Kloft< Matthias Th. < Prof. Dr.', 'verantwortlich']]",[],Seminar,L3-M8b,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=335001&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1296,Frauen in Diensten und Ämtern der röm.-katholischen Kirche. Traditionen- Reformen und Konflikte.,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Fachbereich 7 - Katholische Theologie', 'Hörsaalverwaltung Westend']",[],"[['Alessandro< Lia', 'begleitend']]",Seminar (Blockveranstaltung),"MA-RK-M2-Lv3, MA-RK-M8-Lv1, L3-M8d, BA-HF-M7-Lv3, BA-NF-M6-Lv1, L3-M4-Lv4",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341862&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1297,Entfällt - Pastoral im Modus Gaudium et spes,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Wustmans< Hildegard< Apl. Prof. Dr.', '']]",Seminar (Blockveranstaltung),"MA-RK-M6b-Lv1, MA-RK-M8-Lv1, L3-M8d",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337679&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1298,Religion - The Making Of,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Wenzel< Knut< Prof. Dr.', '']]",Vorlesung mit Seminar,"MA-RK-M5-Lv1, L3-M7a-Lv4, L3-M8c",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337668&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1299,Naturwissenschaften- Theologie und Klimawandel,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],"[['Schmidt< Thomas  M.< Prof. Dr.', 'verantwortlich']]","[['Saudek< Daniel< Dr.', 'begleitend']]",Seminar,"BA-HF-M9a-Lv2, L3-M8a, L3-M7a-Lv2, MA-RK-M1b-Lv4, MA-RP-M3, MA-RP-M4, MA-RP-M8b",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=342091&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1300,„Es kommt darauf an- das Hoffen zu lernen.“ Ideologie- Utopie und Theologie bei Ernst Bloch,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[[""Langner-Pitschmann< Annette< Prof'in. Dr."", '']]",Seminar,"BA-HF-M9a-Lv2, L3-M7a-Lv2, L3-M8a, MA-RK-M1b-Lv4, MA-RK-M6b-Lv3, MA-RP-M3, MA-RP-M4, MA-RP-M6, MA-RP-M8c, MA-ISFK-IS-MA6, MA-RW-022, MA-RW-021, MA-RW-026a, MA-RW-026c, MA-RW-028c, MA-RW-030",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337662&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1301,Moscheen- Kirchen- Synagogen: Gebetsorte zwischen Konflikt und Kontemplation,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[[""Middelbeck-Varwick< Anja< Prof'in. Dr."", '']]",Seminar,"MA-RK-M5-Lv5, BA-HF-M9b-Lv2, L3-7b-Lv3",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341855&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1302,Von Dr. Google und #instadocs – Digitalisierung- Technik und KI im Alltag und in der Medizin,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Fachbereich 7 - Katholische Theologie'],[],"[['Mandry< Christof< Prof. Dr.', '']]",Seminar,"SOZ-MA-3, SOZ-MA-6, BA-HF-M9a-Lv3, BA-NF-M6-Lv2, L3-M7a-Lv3, MA-RK-M2-Lv4",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337660&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1303,Einführung in die Pastoraltheologie // Die Eucharisitie - grundlegender Vollzug christlicher Existenz,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],[],[],Vorlesung,"BA-HF-M7-Lv5, L3--M6-Lv5",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341061&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1304,Kleine Propheten: Micha- Joel- Maleachi,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Nitsche< Martin < Dr. theol.', '']]",Seminar,"BA-HF-M8-Lv1, BA-NF-M5-Lv1, L3-M5-Lv1, MA-RK-M1a-Lv5",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337669&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1305,Kirchenrecht im kath. Alltag,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],[],[],Vorlesung,"L3-M4-LV5, BA-HF-M7-LV4, BA-NF-M6-LV3",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=342077&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1306,Religiösität wahrnehmen- fördern- begleiten L2/L3,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Fachbereich 7 - Katholische Theologie'],"[[""Pirker< Viera< Prof'in. Dr."", 'verantwortlich']]",[],Proseminar,"BA-HF-M5-Lv1, BA-NF-M3-Lv4, L2-M3-Lv1, L3-M3-Lv1",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337794&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1307,Christentum und Antike,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie']",['Fachbereich 7 - Katholische Theologie'],[],"[['Nebgen< Christoph< Prof. Dr.', '']]",Vorlesung,"BA-HF-M4-Lv5, L3-M2-Lv5",SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=338204&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1308,Traduzione C1/strategie C1 (L3 2018 Q-F:1 / MARL 6+7/MA RLK 4:1 /MA It 7 /BA ROM FS:1- 2),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Giaimo Patronas< Cristina < Dott.ssa', '']]",Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=333695&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1309,Storia culturale e sociale C1: La storia al cinema (L3 2018 Q-F:2 / MARL 6+7/MA RLK 4:2/MA It 7/BA ROM FS1- 2),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Giaimo Patronas< Cristina < Dott.ssa', '']]",Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=333637&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1310,Medien- Materialien und Methoden (L3 IT 2018 Q-D:2),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=330609&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1311,Petrarcas Canzoniere und der französische Petrarkismus (BA 2018 HF Q-2b:2- Q-2c- BA 2018 NF Q-2b NF:2- Q-2b NF:3- BA 2010 HF Q-4:2- Q-6:1- BA 2010 NF Q-5:5 NF- Q-5:6-  L3 FR Q-L:2- L:3- L3 IT Q-L:3- MA RLK 1:2- 2:1),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336111&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1312,Il significato della religione e  delle religioni per l’identità (BA 2018 HF Q-2c- BA 2018 NF  Q-2b:3 NF- BA 2010 HF Q-6:1-  BA 2010 NF Q-5:6 NF-  L3 IT Q-L:3- MA RLK 1:2 -  MA-RLK-2.1),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2022,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=336096&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1313,Gianni Celati e i narratori delle pianure (BA 2018 HF Q-2b:2- BA 2018 NF Q-2b NF:2- BA 2010 HF Q-4:2- BA 2010 NF Q-5:5 NF- L3 IT Q-L:2),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Lüderssen< Caroline< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=333686&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1314,Figurationen des Anderen in der italienischen und französischen Kurzprosa (BA 2018 HF Q-2c- BA 2018 NF Q-2b:3 NF- BA 2010 HF Q-6:1- BA 2010 NF Q-5:6 NF-  L3 FR Q-L:3- L3 IT Q-L:3- MA RLK 1:2- MA-RLK-2.1),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Schönwälder< Lena< Dr.', '']]",Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=333493&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1315,Dante: Le rime petrose (BA 2018 HF Q-2b:2- Q-2c- BA 2018 NF Q-2b NF:2- Q-2b NF:3- BA 2010 HF Q-4:2- Q-6:1- BA 2010 NF Q-5:5 NF- Q-5:6- L3 FR Q-L:2- L:3- L3 IT Q-L:3- MA RLK 1:2- 2:1),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Frenz< Dietmar< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=342163&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1316,Variazione linguistica (BA 2010 Q-5:1- Q-5:2- Q-7:1- Q-4NF:2- Q-6NF:5- Q-6NF:6/BA 2018 HF Q-3b:1-2- Q-3c:1- Q-3bNF:1-2-3/L3 IT Q-S:1- 2) (Seminar),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Balsemin< Tommaso', '']]",Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=333530&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1317,Schwerpunkte der Grammatik des Französischen und des Italienischen (BA 2010 Q-5:1- Q-5:2- Q-7:1- Q-4NF:2- Q-6NF:5- Q-6NF:6 / BA 2018 HF Q-3b:1-2- Q-3c:1- NF Q-3b:1-2-3 / L3 IT+FRA Q-S:1- 2),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[[""Poletto< Cecilia< Univ.-Prof'in Dr."", '']]",Seminar,,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=333691&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1318,Negation  (FRA+IT) (BA 2010 Q-5:1- Q-5:2- Q-7:1- Q-4NF:2- Q-6NF:5- Q-6NF:6/BA 2018 HF Q-3b:1-2- Q-3c:1- NF Q-3b:1-2-3/L3 FR/IT Q-S:1- 2),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[[""Poletto< Cecilia< Univ.-Prof'in Dr."", '']]",Seminar (Blockveranstaltung),,SoSe 2022,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=333541&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
