,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
2998,Neurobiological human cell models,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],"[['Kössl< Manfred< Prof. Dr.', '']]",Seminar mit Praktikum,MSc-MAST-INS-B-11,WiSe 2021/22,11,11,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322303&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2999,Clinical Paedriatric Neurology,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],"[['Kieslich< Matthias< Prof. Dr.', '']]",Praktikum,MSc-MAST-INS-B-7,WiSe 2021/22,11,11,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322362&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3000,Cellular- molecular and mechanisms in neurovascular disorders,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],"[['Kössl< Manfred< Prof. Dr.', '']]",Seminar,MSc-MAST-INS-A-23,WiSe 2021/22,11,11,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322285&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3001,Learning and Memory:From single neuron to circuit physiology,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],"[['Kössl< Manfred< Prof. Dr.', '']]",Praktikum,MSc-MAST-INS-A-20,WiSe 2021/22,11,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322286&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3002,Learning and Memory:From single neuron to circuit physiology,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],"[['Kössl< Manfred< Prof. Dr.', '']]",Praktikum,MSC-MAST-INS-A20,WiSe 2021/22,11,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322265&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3003,Neurophysiology and Behaviour,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],"[['Grünewald< Bernd< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,MSc-MAST-INS A10,WiSe 2021/22,11,11,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322348&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3004,Neurobiology of the Nematode Caenorhabditis elegans,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],"[['Gottschalk< Alexander< Univ.-Prof. Dr.', '']]",Praktikum,MSc-MAST-INS-A-7,WiSe 2021/22,11,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322358&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3005,Auditory Neuroscience,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],"[['Kössl< Manfred< Prof. Dr.', 'verantwortlich']]","[['Gaese< Bernhard< Priv. Doz. Dr.', ''], ['Hechavarria< Julio< Dr.', '']]",Seminar mit Praktikum,MSc-MAST-INS-A-2,WiSe 2021/22,11,11,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322296&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3006,"External practical module ""Basic Neuroscience""",['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],"[['Kössl< Manfred< Prof. Dr.', '']]",Seminar mit Praktikum,MAST INS A-0,WiSe 2021/22,11,11,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322264&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3007,Wochenendseminar (INS),['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],"[['Kössl< Manfred< Prof. Dr.', 'verantwortlich'], ['Zimmermann< Herbert< Prof. Dr.', 'verantwortlich']]",[],Seminar,MAST-INS-IN,WiSe 2021/22,,"0,5",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322297&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3008,Projektarbeit zur Entwicklung eines Forschungskonzeptes,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],"[[""Acker-Palmer< Amparo< Prof'in. Dr."", ''], ['Auburger< Georg< Prof. Dr.', ''], ['Baumann< Uwe< Prof. Dr.', ''], ['Cuntz< Hermann< Dr.', ''], ['Deller< Thomas< Prof. Dr.', ''], ['Dierkes< Paul W.< Prof. Dr.', ''], ['Fiebach< Christian< Prof. Dr.< Dipl.-Psych.', ''], ['Gaese< Bernhard< Priv. Doz. Dr.', ''], ['Gottschalk< Alexander< Univ.-Prof. Dr.', ''], ['Grünewald< Bernd< Prof. Dr.', ''], ['Hechavarria< Julio< Dr.', ''], ['Kaiser< Jochen< Prof. Dr.', ''], ['Kell< Christian< Priv. Doz. Dr.', ''], ['Kieslich< Matthias< Prof. Dr.', ''], ['Klein< Jochen< Univ.-Prof. Dr.', ''], ['Kögel< Donat< Prof. Dr.', ''], ['Kössl< Manfred< Prof. Dr.', ''], ['Liebner< Stefan< Priv. Doz. Dr.', ''], ['Rami< Abdelhaq< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schulte< Dorothea< Prof'in. Dr."", ''], ['Schwarzacher< Stephan< Priv. Doz. Dr.', ''], ['Slattery< David Anthony< Prof. Dr.', ''], ['Stehle< Jörg< Prof. Dr.', ''], ['Triesch< Jochen< Prof. Dr.', ''], [""Vo< Melissa Lê-Hoa< Prof'in. Dr."", '']]",Projekt,MSc-MAST-INS-CC,WiSe 2021/22,15,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322304&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3009,Methods in Neuroscience: Einführung in die wissenschaftlichen Arbeitstechniken,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],"[[""Acker-Palmer< Amparo< Prof'in. Dr."", ''], ['Auburger< Georg< Prof. Dr.', ''], ['Baumann< Uwe< Prof. Dr.', ''], ['Cuntz< Hermann< Dr.', ''], ['Deller< Thomas< Prof. Dr.', ''], ['Dierkes< Paul W.< Prof. Dr.', ''], ['Fiebach< Christian< Prof. Dr.< Dipl.-Psych.', ''], ['Gaese< Bernhard< Priv. Doz. Dr.', ''], ['Gottschalk< Alexander< Univ.-Prof. Dr.', ''], ['Grünewald< Bernd< Prof. Dr.', ''], ['Hechavarria< Julio< Dr.', ''], ['Kaiser< Jochen< Prof. Dr.', ''], ['Kell< Christian< Priv. Doz. Dr.', ''], ['Kieslich< Matthias< Prof. Dr.', ''], ['Klein< Jochen< Univ.-Prof. Dr.', ''], ['Kögel< Donat< Prof. Dr.', ''], ['Kössl< Manfred< Prof. Dr.', ''], ['Liebner< Stefan< Priv. Doz. Dr.', ''], ['Rami< Abdelhaq< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schulte< Dorothea< Prof'in. Dr."", ''], ['Schwarzacher< Stephan< Priv. Doz. Dr.', ''], ['Slattery< David Anthony< Prof. Dr.', ''], ['Stehle< Jörg< Prof. Dr.', ''], ['Triesch< Jochen< Prof. Dr.', ''], [""Vo< Melissa Lê-Hoa< Prof'in. Dr."", '']]",Praktikum,MSc-MAST-INS-MN,WiSe 2021/22,15,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322287&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3010,Seminar zur Vorlesung: Ausgewählte Kapitel der Neurowissenschaften I,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],"[['Kössl< Manfred< Prof. Dr.', 'verantwortlich']]","[['Gaese< Bernhard< Priv. Doz. Dr.', ''], ['Grünewald< Bernd< Prof. Dr.', ''], ['Hechavarria< Julio< Dr.', ''], ['Klein< Jochen< Univ.-Prof. Dr.', ''], ['Peichl< Leo< Apl. Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], ['Zimmermann< Herbert< Prof. Dr.', '']]",Seminar,MSc-MAST-INS-IN,WiSe 2021/22,1,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322294&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3011,Einführungsveranstaltung MSc INS,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Zellbiologie und Neurowissenschaft', 'Riedberg Veranstaltungen im WS 2020/21']",[],"[['Kössl< Manfred< Prof. Dr.', '']]",Vorlesung mit Seminar,MSc-MAST-INS-IN,WiSe 2021/22,,"0,5",https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322301&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3012,Ausgewählte Kapitel der Neurowissenschaften I,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],"[['Kössl< Manfred< Prof. Dr.', 'verantwortlich']]","[[""Acker-Palmer< Amparo< Prof'in. Dr."", ''], ['Gaese< Bernhard< Priv. Doz. Dr.', ''], ['Grünewald< Bernd< Prof. Dr.', ''], ['Hechavarria< Julio< Dr.', ''], ['Kell< Christian< Priv. Doz. Dr.', ''], ['Klein< Jochen< Univ.-Prof. Dr.', ''], ['Peichl< Leo< Apl. Prof. Dr.', ''], ['Rami< Abdelhaq< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], ['Stehle< Jörg< Prof. Dr.', ''], ['Zimmermann< Herbert< Prof. Dr.', '']]",Vorlesung,MSc-MAST-INS-IN,WiSe 2021/22,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322295&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3013,INS module presentation,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Institut für Zellbiologie und Neurowissenschaft'],[],"[[""Acker-Palmer< Amparo< Prof'in. Dr."", ''], ['Auburger< Georg< Prof. Dr.', ''], ['Baumann< Uwe< Prof. Dr.', ''], ['Cuntz< Hermann< Dr.', ''], ['Deller< Thomas< Prof. Dr.', ''], ['Fiebach< Christian< Prof. Dr.< Dipl.-Psych.', ''], ['Gaese< Bernhard< Priv. Doz. Dr.', ''], ['Gottschalk< Alexander< Univ.-Prof. Dr.', ''], ['Grünewald< Bernd< Prof. Dr.', ''], ['Hechavarria< Julio< Dr.', ''], ['Kaiser< Jochen< Prof. Dr.', ''], ['Kell< Christian< Priv. Doz. Dr.', ''], ['Kieslich< Matthias< Prof. Dr.', ''], ['Klein< Jochen< Univ.-Prof. Dr.', ''], ['Kögel< Donat< Prof. Dr.', ''], ['Kössl< Manfred< Prof. Dr.', ''], ['Liebner< Stefan< Priv. Doz. Dr.', ''], ['Rami< Abdelhaq< Prof. Dr.', ''], ['Röper< Jochen< Prof. Dr.', ''], [""Schulte< Dorothea< Prof'in. Dr."", ''], ['Schwarzacher< Stephan< Priv. Doz. Dr.', ''], ['Slattery< David Anthony< Prof. Dr.', ''], ['Stehle< Jörg< Prof. Dr.', ''], ['Triesch< Jochen< Prof. Dr.', ''], [""Vo< Melissa Lê-Hoa< Prof'in. Dr."", '']]",Einzeltermin,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322305&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3014,Bachelorarbeit - Schulte,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Wild- und Zootierbiologie und Systematik'],"[[""Schulte< Lisa Maria< Prof'in. Dr."", 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322001&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3015,Bachelorarbeit - Scheepens,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Evolutionäre Ökologie der Pflanzen'],"[['Scheepens< J. F. Niek< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322009&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3016,Bachelorarbeit - Hollert,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],"[['Hollert< Henner< Prof. Dr. Dr. h.c.', 'verantwortlich']]","[['Brack< Werner< Apl. Prof. Dr.', 'begleitend'], ['Schiwy< Sabrina< Dr.', 'begleitend']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321998&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3017,Bachelorarbeit - Entwicklungsbiologie,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Fachbereich 15 - Biowissenschaften', 'Institut für Zellbiologie und Neurowissenschaft']",[],"[['Bernardi< Petra< Dr.', ''], [""Lecaudey< Virginie< Prof'in. Dr."", '']]",Praktikum,,WiSe 2021/22,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322342&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3018,Bachelorarbeit - Bässler,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Naturschutzbiologie'],[],"[['keine öffentliche Person', '']]",Praktikum,,WiSe 2021/22,,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322007&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3019,Bachelorarbeit - Abteilung Neurobiologie und Biosensorik,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Fachbereich 15 - Biowissenschaften'],[],"[['Gaese< Bernhard< Priv. Doz. Dr.', ''], ['Hechavarria< Julio< Dr.', ''], ['Kössl< Manfred< Prof. Dr.', '']]",Praktikum,BSc-Biow-20,WiSe 2021/22,12,16,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322284&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3020,Bachelorarbeit BSc-Biow-20-Wöhnert,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['RNA-Strukturbiologie'],"[['Wöhnert< Jens< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322192&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3021,Bachelorarbeit BSc-Biow-20-Soppa,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Biologie und Genetik von Prokaryonten'],"[['Soppa< Jörg< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322168&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3022,Bachelorarbeit BSc-Biow-20-Müller,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Mikrobiologie und Bioenergetik'],"[['Müller< Volker< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321912&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3023,Bachelorarbeit BSc-Biow-20-Fragkostefanakis,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Zellbiologie der Pflanzen'],"[['Fragkostefanakis< Sotiris< Dr.', 'verantwortlich']]","[['Bodensohn< Uwe< Dr.', '']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322133&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3024,Bachelorarbeit BSc-Biow-20-Büchel,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Pflanzliche Zellphysiologie'],"[['Büchel< Claudia< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321538&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3025,Bachelorarbeit BSc-Biow-20-Boles,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Physiologie und Genetik niederer Eukaryonten'],"[['Boles (emeritiert)< Eckhard< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322057&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3026,Bachelorarbeit BSc-Biow-20,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Entwicklungsbiologie'],"[['Osiewacz< Heinz Dieter< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322096&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3027,Bachelorarbeit - T. Müller,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']",[],"[['Müller (FB 15)< Thomas< Prof. Dr.', '']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322005&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3028,Bachelorarbeit - Thines,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']",[],"[['Thines< Marco< Prof. Dr.', '']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322003&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3029,Bachelorarbeit - Schrenk,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Paläobiologie und Umwelt'],"[['Schrenk< Friedemann< Prof. Dr.', 'verantwortlich'], ['Kullmer< Ottmar< Apl. Prof. Dr.', 'verantwortlich']]","[['Hahn< Karen< Dr.', ''], ['Hertler< Christine< Dr.', '']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322004&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3030,Bachelorarbeit - Schmitt,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[[""Schmitt< Imke< Prof'in. Dr."", 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321995&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3031,Bachelorarbeit - Schleucher,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Integrative Parasitologie und Tierphysiologie'],"[['Schleucher< Elke< Priv. Doz. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321996&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3032,Bachelorarbeit - Piepenbring,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Mykologie'],"[[""Piepenbring< Meike< Prof'in. Dr."", 'verantwortlich']]","[['Mangelsdorff< Ralph< Dr.', 'begleitend'], ['Manz< Cathrin < M. Sc.', 'begleitend']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321994&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3033,Bachelorarbeit - Oehlmann,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Aquatische Ökotoxikologie'],"[['Oehlmann< Jörg< Prof. Dr.', 'verantwortlich']]","[['Jourdan< Jonas< Dr.', 'begleitend'], ['Oetken< Matthias< Priv. Doz. Dr.', 'begleitend'], ['Schulte-Oehlmann< Ulrike< Dr.', 'begleitend']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322000&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3034,Bachelorarbeit - Klimpel,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Integrative Parasitologie und Tierphysiologie'],[],"[['Klimpel< Sven< Prof. Dr.', '']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321999&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3035,Bachelorarbeit - Janke,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[['Janke< Axel< Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321997&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3036,Bachelorarbeit - Brüggemann,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Ökophysiologie'],[],"[['Brüggemann< Wolfgang< Prof. Dr.', '']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321991&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3037,Bachelorarbeit - Böhning-Gaese,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']","[[""Böhning-Gaese< Katrin< Prof'in. Dr."", 'verantwortlich']]","[[""Fritz< Susanne< Prof'in. Dr."", ''], ['Schleuning< Matthias< Priv. Doz. Dr.', '']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321992&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3038,Bachelorarbeit BSc-Biow-20-Schlundt,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['mRNA-basierte Genregulation'],"[['Schlundt< Andreas< Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322147&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3039,Bachelorarbeit BSc-Biow-20-Helfrich,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Naturstoffgenomik'],[],"[['Helfrich< Eric< Prof. Dr.', '']]",Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=334239&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3040,Bachelorarbeit BSc-Biow-20-Averhoff,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Molekulare Mikrobiologie und Bioenergetik'],"[['Averhoff< Beate< Apl. Prof. Dr.', 'verantwortlich']]",[],Praktikum,,WiSe 2021/22,12,12,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=321902&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3041,Einführung in wissenschaftliches Arbeiten - Scheepens,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Evolutionäre Ökologie der Pflanzen'],"[['Scheepens< J. F. Niek< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2021/22,10,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322013&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3042,Einführung in wissenschaftliches Arbeiten - Bässler,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Naturschutzbiologie'],[],"[['keine öffentliche Person', '']]",Seminar mit Praktikum,,WiSe 2021/22,10,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322012&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3043,Einführung in wissenschaftliches Arbeiten BSc-Biow-19-Wöhnert,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['RNA-Strukturbiologie'],"[['Wöhnert< Jens< Prof. Dr.', 'verantwortlich']]",[],Seminar mit Praktikum,,WiSe 2021/22,10,16,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322201&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3044,Einführung in wissenschaftliches  Arbeiten - Thines,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],"['Institut für Ökologie, Evolution und Diversität']",[],"[['Thines< Marco< Prof. Dr.', '']]",Seminar mit Praktikum,,WiSe 2021/22,10,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322047&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3045,Einführung in wissenschaftliches  Arbeiten -Schrenk,['Lehrveranstaltungen des Fachbereichs 15 - Biowissenschaften'],['Paläobiologie und Umwelt'],"[['Schrenk< Friedemann< Prof. Dr.', 'verantwortlich'], ['Kullmer< Ottmar< Apl. Prof. Dr.', 'verantwortlich']]","[['Hahn< Karen< Dr.', ''], ['Hertler< Christine< Dr.', '']]",Seminar mit Praktikum,,WiSe 2021/22,10,15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=322048&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
